,0_close,0_diff,0_open,0_high,0_low,0_volume,0_agency,0_foreign,0_candle_size,0_percent,0_mv_value3,0_mv_value3_grad,0_mv_volume3,0_mv_volume3_grad,0_mv_foreign3,0_mv_foreign3_grad,0_mv_agency3,0_mv_agency3_grad,0_mv_value5,0_mv_value5_grad,0_mv_volume5,0_mv_volume5_grad,0_mv_foreign5,0_mv_foreign5_grad,0_mv_agency5,0_mv_agency5_grad,0_mv_value10,0_mv_value10_grad,0_mv_volume10,0_mv_volume10_grad,0_mv_foreign10,0_mv_foreign10_grad,0_mv_agency10,0_mv_agency10_grad,0_mv_value20,0_mv_value20_grad,0_mv_volume20,0_mv_volume20_grad,0_mv_foreign20,0_mv_foreign20_grad,0_mv_agency20,0_mv_agency20_grad,0_mv_value60,0_mv_value60_grad,0_mv_volume60,0_mv_volume60_grad,0_mv_foreign60,0_mv_foreign60_grad,0_mv_agency60,0_mv_agency60_grad,0_mv_value120,0_mv_value120_grad,0_mv_volume120,0_mv_volume120_grad,0_mv_foreign120,0_mv_foreign120_grad,0_mv_agency120,0_mv_agency120_grad,0_mv_value200,0_mv_value200_grad,0_mv_volume200,0_mv_volume200_grad,0_mv_foreign200,0_mv_foreign200_grad,0_mv_agency200,0_mv_agency200_grad,1_close,1_diff,1_open,1_high,1_low,1_volume,1_agency,1_foreign,1_candle_size,1_percent,1_mv_value3,1_mv_value3_grad,1_mv_volume3,1_mv_volume3_grad,1_mv_foreign3,1_mv_foreign3_grad,1_mv_agency3,1_mv_agency3_grad,1_mv_value5,1_mv_value5_grad,1_mv_volume5,1_mv_volume5_grad,1_mv_foreign5,1_mv_foreign5_grad,1_mv_agency5,1_mv_agency5_grad,1_mv_value10,1_mv_value10_grad,1_mv_volume10,1_mv_volume10_grad,1_mv_foreign10,1_mv_foreign10_grad,1_mv_agency10,1_mv_agency10_grad,1_mv_value20,1_mv_value20_grad,1_mv_volume20,1_mv_volume20_grad,1_mv_foreign20,1_mv_foreign20_grad,1_mv_agency20,1_mv_agency20_grad,1_mv_value60,1_mv_value60_grad,1_mv_volume60,1_mv_volume60_grad,1_mv_foreign60,1_mv_foreign60_grad,1_mv_agency60,1_mv_agency60_grad,1_mv_value120,1_mv_value120_grad,1_mv_volume120,1_mv_volume120_grad,1_mv_foreign120,1_mv_foreign120_grad,1_mv_agency120,1_mv_agency120_grad,1_mv_value200,1_mv_value200_grad,1_mv_volume200,1_mv_volume200_grad,1_mv_foreign200,1_mv_foreign200_grad,1_mv_agency200,1_mv_agency200_grad,2_close,2_diff,2_open,2_high,2_low,2_volume,2_agency,2_foreign,2_candle_size,2_percent,2_mv_value3,2_mv_value3_grad,2_mv_volume3,2_mv_volume3_grad,2_mv_foreign3,2_mv_foreign3_grad,2_mv_agency3,2_mv_agency3_grad,2_mv_value5,2_mv_value5_grad,2_mv_volume5,2_mv_volume5_grad,2_mv_foreign5,2_mv_foreign5_grad,2_mv_agency5,2_mv_agency5_grad,2_mv_value10,2_mv_value10_grad,2_mv_volume10,2_mv_volume10_grad,2_mv_foreign10,2_mv_foreign10_grad,2_mv_agency10,2_mv_agency10_grad,2_mv_value20,2_mv_value20_grad,2_mv_volume20,2_mv_volume20_grad,2_mv_foreign20,2_mv_foreign20_grad,2_mv_agency20,2_mv_agency20_grad,2_mv_value60,2_mv_value60_grad,2_mv_volume60,2_mv_volume60_grad,2_mv_foreign60,2_mv_foreign60_grad,2_mv_agency60,2_mv_agency60_grad,2_mv_value120,2_mv_value120_grad,2_mv_volume120,2_mv_volume120_grad,2_mv_foreign120,2_mv_foreign120_grad,2_mv_agency120,2_mv_agency120_grad,2_mv_value200,2_mv_value200_grad,2_mv_volume200,2_mv_volume200_grad,2_mv_foreign200,2_mv_foreign200_grad,2_mv_agency200,2_mv_agency200_grad,3_close,3_diff,3_open,3_high,3_low,3_volume,3_agency,3_foreign,3_candle_size,3_percent,3_mv_value3,3_mv_value3_grad,3_mv_volume3,3_mv_volume3_grad,3_mv_foreign3,3_mv_foreign3_grad,3_mv_agency3,3_mv_agency3_grad,3_mv_value5,3_mv_value5_grad,3_mv_volume5,3_mv_volume5_grad,3_mv_foreign5,3_mv_foreign5_grad,3_mv_agency5,3_mv_agency5_grad,3_mv_value10,3_mv_value10_grad,3_mv_volume10,3_mv_volume10_grad,3_mv_foreign10,3_mv_foreign10_grad,3_mv_agency10,3_mv_agency10_grad,3_mv_value20,3_mv_value20_grad,3_mv_volume20,3_mv_volume20_grad,3_mv_foreign20,3_mv_foreign20_grad,3_mv_agency20,3_mv_agency20_grad,3_mv_value60,3_mv_value60_grad,3_mv_volume60,3_mv_volume60_grad,3_mv_foreign60,3_mv_foreign60_grad,3_mv_agency60,3_mv_agency60_grad,3_mv_value120,3_mv_value120_grad,3_mv_volume120,3_mv_volume120_grad,3_mv_foreign120,3_mv_foreign120_grad,3_mv_agency120,3_mv_agency120_grad,3_mv_value200,3_mv_value200_grad,3_mv_volume200,3_mv_volume200_grad,3_mv_foreign200,3_mv_foreign200_grad,3_mv_agency200,3_mv_agency200_grad,4_close,4_diff,4_open,4_high,4_low,4_volume,4_agency,4_foreign,4_candle_size,4_percent,4_mv_value3,4_mv_value3_grad,4_mv_volume3,4_mv_volume3_grad,4_mv_foreign3,4_mv_foreign3_grad,4_mv_agency3,4_mv_agency3_grad,4_mv_value5,4_mv_value5_grad,4_mv_volume5,4_mv_volume5_grad,4_mv_foreign5,4_mv_foreign5_grad,4_mv_agency5,4_mv_agency5_grad,4_mv_value10,4_mv_value10_grad,4_mv_volume10,4_mv_volume10_grad,4_mv_foreign10,4_mv_foreign10_grad,4_mv_agency10,4_mv_agency10_grad,4_mv_value20,4_mv_value20_grad,4_mv_volume20,4_mv_volume20_grad,4_mv_foreign20,4_mv_foreign20_grad,4_mv_agency20,4_mv_agency20_grad,4_mv_value60,4_mv_value60_grad,4_mv_volume60,4_mv_volume60_grad,4_mv_foreign60,4_mv_foreign60_grad,4_mv_agency60,4_mv_agency60_grad,4_mv_value120,4_mv_value120_grad,4_mv_volume120,4_mv_volume120_grad,4_mv_foreign120,4_mv_foreign120_grad,4_mv_agency120,4_mv_agency120_grad,4_mv_value200,4_mv_value200_grad,4_mv_volume200,4_mv_volume200_grad,4_mv_foreign200,4_mv_foreign200_grad,4_mv_agency200,4_mv_agency200_grad,target
2020.01.10,396700.0,4700.0,389000.0,397700.0,388000.0,0.3477,1244844600.0,169787600.0,1.9794344473007712,1.1989795918367347,389666.6666666667,7400.0,0.8719666666666667,-0.13803333333333323,-349310700.0,176246050.0,936314133.3333334,509252800.0,388000.0,4860.0,1.0723599999999998,0.004649999999999932,47672180.0,30589590.0,621089680.0,540411600.0,388190.0,2460.0,1.25511,-0.02660999999999991,473871160.0,36712925.0,-88131940.0,229146665.0,384450.0,2132.5,1.3633250000000001,0.01900499999999994,677085015.0,45966225.0,-138232065.0,70292415.0,379841.6666666667,465.83333333334303,1.0193566666666667,0.00935083333333342,219695900.0,9342457.5,-21669316.666666668,27088489.166666664,375814.1666666667,296.25,1.0303958333333332,0.0035004166666666725,166035725.83333334,-974625.8333333284,19246385.833333332,23482846.666666664,385512.0,150.0,1.1719855000000003,-0.0004979999999999984,167677907.5,1234661.0,-81198294.0,12189631.25,392000.0,11700.0,385000.0,392000.0,381100.0,1.0022,1500968000.0,-229320000.0,1.8181818181818181,3.0765185379963187,387766.6666666667,2950.0,1.324833333333333,-0.23266666666666652,-45795566.666666664,-224304233.33333334,806274600.0,408217766.6666667,386080.0,1340.0,1.2144199999999998,-0.13937,141225400.0,-44165050.0,197616080.0,455273340.0,387280.0,840.0,1.28354,-0.011059999999999959,527241800.0,6792565.0,-188585200.0,72606715.0,382630.0,1647.5,1.3763600000000002,-0.0022850000000000925,644311415.0,44012862.5,-186062295.0,56309940.0,379575.0,278.33333333334303,1.0229583333333332,0.0016883333333334027,225419166.66666666,-6127436.666666672,-34149191.666666664,15851097.499999998,375625.8333333333,157.5,1.0339566666666666,-0.0005933333333333346,170927531.66666666,-4753172.916666657,-498524.1666666667,17379348.333333332,385400.0,69.25,1.1766490000000003,-0.00499000000000005,165945621.5,-5551160.75,-91923474.5,14751162.75,380300.0,-10700.0,395100.0,395100.0,380300.0,1.266,63129800.0,-988399700.0,-3.745887117185523,-2.7365728900255752,383766.6666666667,866.6666666666861,1.3372999999999997,0.02843333333333342,99297766.66666667,-343538900.0,119878600.0,499140200.0,385320.0,-1360.0,1.3510999999999997,-0.04233999999999993,136002280.0,-311582960.0,-289457000.0,403321950.0,386510.0,150.0,1.2772299999999999,0.007179999999999964,460286030.0,1190400.0,-233345370.0,-20201425.0,381155.0,1030.0,1.3678950000000003,0.011795,589059290.0,54308125.0,-250851945.0,24868650.0,379285.0,250.0,1.0159799999999999,0.010366666666666635,231950773.33333334,-11070420.0,-53371511.666666664,9463125.0,375499.1666666667,65.0,1.0315824999999998,0.0010412499999999936,175542071.66666666,-9254274.166666672,-15512310.833333334,7597396.25,385373.5,-1.25,1.1819655000000004,-0.012179000000000051,178780229.0,-15024397.25,-110700619.5,18146774.5,391000.0,11000.0,380000.0,391000.0,380000.0,1.7063,854726000.0,1080333000.0,2.8947368421052633,2.8947368421052633,386033.3333333333,-666.666666666657,1.2679666666666662,0.03811666666666669,641282233.3333334,-48364133.333333336,-192005800.0,454129433.3333333,388800.0,-1640.0,1.2990999999999997,0.057089999999999974,764391320.0,-431464220.0,-609027820.0,224783010.0,386980.0,45.0,1.26918,0.028125000000000067,524861000.0,-65082185.0,-148182350.0,-26187300.0,380570.0,692.5,1.3527700000000003,0.024787499999999962,535695165.0,50774762.5,-235799595.0,-15764275.0,379075.0,287.5,1.002225,0.013124999999999942,247560006.66666666,6630080.0,-53075441.666666664,12837220.000000004,375495.8333333333,84.58333333334303,1.0318741666666666,0.0008970833333332706,189436080.0,-1573531.6666666716,-15693316.666666666,4067802.499999999,385402.5,-35.75,1.2010070000000004,-0.008523249999999982,195994416.0,-7604136.0,-128217023.5,13825349.5,380000.0,-7100.0,385000.0,386900.0,376300.0,1.0396,-558220000.0,205960000.0,-1.2987012987012987,-1.834151382071816,385100.0,-2483.333333333343,1.2610666666666663,0.009049999999999891,196026033.33333334,-101969483.33333331,-788380266.6666666,460937950.0,388600.0,210.0,1.2369199999999998,-0.06938000000000011,998930720.0,-67839410.0,-739023020.0,94162870.0,386420.0,575.0,1.2209799999999997,-0.011514999999999831,590450400.0,163150425.0,-180970770.0,-61253385.0,379770.0,572.5,1.3183200000000004,0.029152500000000026,487509765.0,28420880.0,-219323395.0,-23704655.0,378710.0,201.66666666665697,0.98973,0.0056674999999999365,218690613.33333334,9443707.5,-79045951.66666667,16853704.166666668,375330.0,102.5,1.0297883333333333,0.001495833333333474,178689135.0,10020605.416666672,-23647915.833333332,517664.166666667,385445.0,-86.25,1.1990120000000004,-0.0013447500000000057,193988501.0,-6531092.5,-138351318.5,8937417.5,3.0
2020.01.09,392000.0,11700.0,385000.0,392000.0,381100.0,1.0022,1500968000.0,-229320000.0,1.8181818181818181,3.0765185379963187,387766.6666666667,2950.0,1.324833333333333,-0.23266666666666652,-45795566.666666664,-224304233.33333334,806274600.0,408217766.6666667,386080.0,1340.0,1.2144199999999998,-0.13937,141225400.0,-44165050.0,197616080.0,455273340.0,387280.0,840.0,1.28354,-0.011059999999999959,527241800.0,6792565.0,-188585200.0,72606715.0,382630.0,1647.5,1.3763600000000002,-0.0022850000000000925,644311415.0,44012862.5,-186062295.0,56309940.0,379575.0,278.33333333334303,1.0229583333333332,0.0016883333333334027,225419166.66666666,-6127436.666666672,-34149191.666666664,15851097.499999998,375625.8333333333,157.5,1.0339566666666666,-0.0005933333333333346,170927531.66666666,-4753172.916666657,-498524.1666666667,17379348.333333332,385400.0,69.25,1.1766490000000003,-0.00499000000000005,165945621.5,-5551160.75,-91923474.5,14751162.75,380300.0,-10700.0,395100.0,395100.0,380300.0,1.266,63129800.0,-988399700.0,-3.745887117185523,-2.7365728900255752,383766.6666666667,866.6666666666861,1.3372999999999997,0.02843333333333342,99297766.66666667,-343538900.0,119878600.0,499140200.0,385320.0,-1360.0,1.3510999999999997,-0.04233999999999993,136002280.0,-311582960.0,-289457000.0,403321950.0,386510.0,150.0,1.2772299999999999,0.007179999999999964,460286030.0,1190400.0,-233345370.0,-20201425.0,381155.0,1030.0,1.3678950000000003,0.011795,589059290.0,54308125.0,-250851945.0,24868650.0,379285.0,250.0,1.0159799999999999,0.010366666666666635,231950773.33333334,-11070420.0,-53371511.666666664,9463125.0,375499.1666666667,65.0,1.0315824999999998,0.0010412499999999936,175542071.66666666,-9254274.166666672,-15512310.833333334,7597396.25,385373.5,-1.25,1.1819655000000004,-0.012179000000000051,178780229.0,-15024397.25,-110700619.5,18146774.5,391000.0,11000.0,380000.0,391000.0,380000.0,1.7063,854726000.0,1080333000.0,2.8947368421052633,2.8947368421052633,386033.3333333333,-666.666666666657,1.2679666666666662,0.03811666666666669,641282233.3333334,-48364133.333333336,-192005800.0,454129433.3333333,388800.0,-1640.0,1.2990999999999997,0.057089999999999974,764391320.0,-431464220.0,-609027820.0,224783010.0,386980.0,45.0,1.26918,0.028125000000000067,524861000.0,-65082185.0,-148182350.0,-26187300.0,380570.0,692.5,1.3527700000000003,0.024787499999999962,535695165.0,50774762.5,-235799595.0,-15764275.0,379075.0,287.5,1.002225,0.013124999999999942,247560006.66666666,6630080.0,-53075441.666666664,12837220.000000004,375495.8333333333,84.58333333334303,1.0318741666666666,0.0008970833333332706,189436080.0,-1573531.6666666716,-15693316.666666666,4067802.499999999,385402.5,-35.75,1.2010070000000004,-0.008523249999999982,195994416.0,-7604136.0,-128217023.5,13825349.5,380000.0,-7100.0,385000.0,386900.0,376300.0,1.0396,-558220000.0,205960000.0,-1.2987012987012987,-1.834151382071816,385100.0,-2483.333333333343,1.2610666666666663,0.009049999999999891,196026033.33333334,-101969483.33333331,-788380266.6666666,460937950.0,388600.0,210.0,1.2369199999999998,-0.06938000000000011,998930720.0,-67839410.0,-739023020.0,94162870.0,386420.0,575.0,1.2209799999999997,-0.011514999999999831,590450400.0,163150425.0,-180970770.0,-61253385.0,379770.0,572.5,1.3183200000000004,0.029152500000000026,487509765.0,28420880.0,-219323395.0,-23704655.0,378710.0,201.66666666665697,0.98973,0.0056674999999999365,218690613.33333334,9443707.5,-79045951.66666667,16853704.166666668,375330.0,102.5,1.0297883333333333,0.001495833333333474,178689135.0,10020605.416666672,-23647915.833333332,517664.166666667,385445.0,-86.25,1.1990120000000004,-0.0013447500000000057,193988501.0,-6531092.5,-138351318.5,8937417.5,387100.0,-1100.0,392000.0,393500.0,385200.0,1.058,-872523400.0,637553700.0,-1.25,-0.28335909325090164,391000.0,-3433.333333333343,1.2498666666666665,-0.05063333333333342,845221200.0,-593843633.3333334,-1113881700.0,-16794850.0,388380.0,60.0,1.43786,-0.05786999999999998,900070140.0,42836260.0,-797353560.0,-82118270.0,385830.0,150.0,1.2922099999999996,-0.06473499999999999,198560150.0,142256810.0,-25675580.0,-190732765.0,379425.0,552.5,1.2944650000000002,0.024105000000000043,478853405.0,43482880.0,-188390285.0,-43453180.0,378671.6666666667,100.83333333334303,0.99089,0.0006391666666666351,228672591.66666666,-2806487.5,-86782850.0,-1251969.1666666716,375290.8333333333,42.916666666656965,1.0288824999999997,0.0003254166666667446,169394869.16666666,10377860.833333328,-16728645.0,-9733857.916666666,385575.0,-101.5,1.2036965000000004,-0.005521250000000033,209056601.0,-11642297.25,-146091858.5,4797115.25,3.0
2020.01.08,380300.0,-10700.0,395100.0,395100.0,380300.0,1.266,63129800.0,-988399700.0,-3.745887117185523,-2.7365728900255752,383766.6666666667,866.6666666666861,1.3372999999999997,0.02843333333333342,99297766.66666667,-343538900.0,119878600.0,499140200.0,385320.0,-1360.0,1.3510999999999997,-0.04233999999999993,136002280.0,-311582960.0,-289457000.0,403321950.0,386510.0,150.0,1.2772299999999999,0.007179999999999964,460286030.0,1190400.0,-233345370.0,-20201425.0,381155.0,1030.0,1.3678950000000003,0.011795,589059290.0,54308125.0,-250851945.0,24868650.0,379285.0,250.0,1.0159799999999999,0.010366666666666635,231950773.33333334,-11070420.0,-53371511.666666664,9463125.0,375499.1666666667,65.0,1.0315824999999998,0.0010412499999999936,175542071.66666666,-9254274.166666672,-15512310.833333334,7597396.25,385373.5,-1.25,1.1819655000000004,-0.012179000000000051,178780229.0,-15024397.25,-110700619.5,18146774.5,391000.0,11000.0,380000.0,391000.0,380000.0,1.7063,854726000.0,1080333000.0,2.8947368421052633,2.8947368421052633,386033.3333333333,-666.666666666657,1.2679666666666662,0.03811666666666669,641282233.3333334,-48364133.333333336,-192005800.0,454129433.3333333,388800.0,-1640.0,1.2990999999999997,0.057089999999999974,764391320.0,-431464220.0,-609027820.0,224783010.0,386980.0,45.0,1.26918,0.028125000000000067,524861000.0,-65082185.0,-148182350.0,-26187300.0,380570.0,692.5,1.3527700000000003,0.024787499999999962,535695165.0,50774762.5,-235799595.0,-15764275.0,379075.0,287.5,1.002225,0.013124999999999942,247560006.66666666,6630080.0,-53075441.666666664,12837220.000000004,375495.8333333333,84.58333333334303,1.0318741666666666,0.0008970833333332706,189436080.0,-1573531.6666666716,-15693316.666666666,4067802.499999999,385402.5,-35.75,1.2010070000000004,-0.008523249999999982,195994416.0,-7604136.0,-128217023.5,13825349.5,380000.0,-7100.0,385000.0,386900.0,376300.0,1.0396,-558220000.0,205960000.0,-1.2987012987012987,-1.834151382071816,385100.0,-2483.333333333343,1.2610666666666663,0.009049999999999891,196026033.33333334,-101969483.33333331,-788380266.6666666,460937950.0,388600.0,210.0,1.2369199999999998,-0.06938000000000011,998930720.0,-67839410.0,-739023020.0,94162870.0,386420.0,575.0,1.2209799999999997,-0.011514999999999831,590450400.0,163150425.0,-180970770.0,-61253385.0,379770.0,572.5,1.3183200000000004,0.029152500000000026,487509765.0,28420880.0,-219323395.0,-23704655.0,378710.0,201.66666666665697,0.98973,0.0056674999999999365,218690613.33333334,9443707.5,-79045951.66666667,16853704.166666668,375330.0,102.5,1.0297883333333333,0.001495833333333474,178689135.0,10020605.416666672,-23647915.833333332,517664.166666667,385445.0,-86.25,1.1990120000000004,-0.0013447500000000057,193988501.0,-6531092.5,-138351318.5,8937417.5,387100.0,-1100.0,392000.0,393500.0,385200.0,1.058,-872523400.0,637553700.0,-1.25,-0.28335909325090164,391000.0,-3433.333333333343,1.2498666666666665,-0.05063333333333342,845221200.0,-593843633.3333334,-1113881700.0,-16794850.0,388380.0,60.0,1.43786,-0.05786999999999998,900070140.0,42836260.0,-797353560.0,-82118270.0,385830.0,150.0,1.2922099999999996,-0.06473499999999999,198560150.0,142256810.0,-25675580.0,-190732765.0,379425.0,552.5,1.2944650000000002,0.024105000000000043,478853405.0,43482880.0,-188390285.0,-43453180.0,378671.6666666667,100.83333333334303,0.99089,0.0006391666666666351,228672591.66666666,-2806487.5,-86782850.0,-1251969.1666666716,375290.8333333333,42.916666666656965,1.0288824999999997,0.0003254166666667446,169394869.16666666,10377860.833333328,-16728645.0,-9733857.916666666,385575.0,-101.5,1.2036965000000004,-0.005521250000000033,209056601.0,-11642297.25,-146091858.5,4797115.25,388200.0,-9500.0,393800.0,397600.0,387500.0,1.6856,-934397400.0,-255435600.0,-1.4220416455053326,-2.388735227558461,391966.6666666667,1066.666666666657,1.3623333333333332,-0.11601666666666666,1383713300.0,-263761500.0,-754790566.6666666,-193633016.6666667,388480.0,340.0,1.3526599999999998,0.11725000000000008,913258200.0,57750180.0,-574786480.0,-310059910.0,386120.0,235.0,1.3504499999999997,0.039080000000000004,305936780.0,-72245215.0,200494760.0,-164220000.0,378665.0,705.0,1.2701100000000003,0.036932499999999924,400544005.0,34241470.0,-132417035.0,-51196480.0,378508.3333333333,230.0,0.9884516666666667,0.007337499999999997,224303588.33333334,802845.0,-76542013.33333333,-11947110.0,375244.1666666667,17.916666666656965,1.0291374999999998,-0.004031250000000042,157933413.33333334,16804206.666666657,-4180200.0,-17371672.083333336,385648.0,-79.5,1.2100545000000005,-0.004747250000000092,217273095.5,-7463016.25,-147945549.0,937104.25,3.0
2020.01.07,391000.0,11000.0,380000.0,391000.0,380000.0,1.7063,854726000.0,1080333000.0,2.8947368421052633,2.8947368421052633,386033.3333333333,-666.666666666657,1.2679666666666662,0.03811666666666669,641282233.3333334,-48364133.333333336,-192005800.0,454129433.3333333,388800.0,-1640.0,1.2990999999999997,0.057089999999999974,764391320.0,-431464220.0,-609027820.0,224783010.0,386980.0,45.0,1.26918,0.028125000000000067,524861000.0,-65082185.0,-148182350.0,-26187300.0,380570.0,692.5,1.3527700000000003,0.024787499999999962,535695165.0,50774762.5,-235799595.0,-15764275.0,379075.0,287.5,1.002225,0.013124999999999942,247560006.66666666,6630080.0,-53075441.666666664,12837220.000000004,375495.8333333333,84.58333333334303,1.0318741666666666,0.0008970833333332706,189436080.0,-1573531.6666666716,-15693316.666666666,4067802.499999999,385402.5,-35.75,1.2010070000000004,-0.008523249999999982,195994416.0,-7604136.0,-128217023.5,13825349.5,380000.0,-7100.0,385000.0,386900.0,376300.0,1.0396,-558220000.0,205960000.0,-1.2987012987012987,-1.834151382071816,385100.0,-2483.333333333343,1.2610666666666663,0.009049999999999891,196026033.33333334,-101969483.33333331,-788380266.6666666,460937950.0,388600.0,210.0,1.2369199999999998,-0.06938000000000011,998930720.0,-67839410.0,-739023020.0,94162870.0,386420.0,575.0,1.2209799999999997,-0.011514999999999831,590450400.0,163150425.0,-180970770.0,-61253385.0,379770.0,572.5,1.3183200000000004,0.029152500000000026,487509765.0,28420880.0,-219323395.0,-23704655.0,378710.0,201.66666666665697,0.98973,0.0056674999999999365,218690613.33333334,9443707.5,-79045951.66666667,16853704.166666668,375330.0,102.5,1.0297883333333333,0.001495833333333474,178689135.0,10020605.416666672,-23647915.833333332,517664.166666667,385445.0,-86.25,1.1990120000000004,-0.0013447500000000057,193988501.0,-6531092.5,-138351318.5,8937417.5,387100.0,-1100.0,392000.0,393500.0,385200.0,1.058,-872523400.0,637553700.0,-1.25,-0.28335909325090164,391000.0,-3433.333333333343,1.2498666666666665,-0.05063333333333342,845221200.0,-593843633.3333334,-1113881700.0,-16794850.0,388380.0,60.0,1.43786,-0.05786999999999998,900070140.0,42836260.0,-797353560.0,-82118270.0,385830.0,150.0,1.2922099999999996,-0.06473499999999999,198560150.0,142256810.0,-25675580.0,-190732765.0,379425.0,552.5,1.2944650000000002,0.024105000000000043,478853405.0,43482880.0,-188390285.0,-43453180.0,378671.6666666667,100.83333333334303,0.99089,0.0006391666666666351,228672591.66666666,-2806487.5,-86782850.0,-1251969.1666666716,375290.8333333333,42.916666666656965,1.0288824999999997,0.0003254166666667446,169394869.16666666,10377860.833333328,-16728645.0,-9733857.916666666,385575.0,-101.5,1.2036965000000004,-0.005521250000000033,209056601.0,-11642297.25,-146091858.5,4797115.25,388200.0,-9500.0,393800.0,397600.0,387500.0,1.6856,-934397400.0,-255435600.0,-1.4220416455053326,-2.388735227558461,391966.6666666667,1066.666666666657,1.3623333333333332,-0.11601666666666666,1383713300.0,-263761500.0,-754790566.6666666,-193633016.6666667,388480.0,340.0,1.3526599999999998,0.11725000000000008,913258200.0,57750180.0,-574786480.0,-310059910.0,386120.0,235.0,1.3504499999999997,0.039080000000000004,305936780.0,-72245215.0,200494760.0,-164220000.0,378665.0,705.0,1.2701100000000003,0.036932499999999924,400544005.0,34241470.0,-132417035.0,-51196480.0,378508.3333333333,230.0,0.9884516666666667,0.007337499999999997,224303588.33333334,802845.0,-76542013.33333333,-11947110.0,375244.1666666667,17.916666666656965,1.0291374999999998,-0.004031250000000042,157933413.33333334,16804206.666666657,-4180200.0,-17371672.083333336,385648.0,-79.5,1.2100545000000005,-0.004747250000000092,217273095.5,-7463016.25,-147945549.0,937104.25,397700.0,7700.0,390000.0,400000.0,388600.0,1.006,-1534724300.0,2153545500.0,1.9743589743589745,1.9743589743589745,388866.6666666667,3233.333333333343,1.4818999999999998,0.0025500000000000522,1372744200.0,247159800.0,-726615666.6666666,-309926833.3333333,387700.0,1660.0,1.2033599999999998,0.05669999999999997,784569780.0,313963760.0,-177233740.0,-443724800.0,385360.0,1380.0,1.2140499999999996,0.03225000000000011,343050580.0,-48721240.0,302764420.0,-95294420.0,378015.0,740.0,1.2206000000000004,0.03220249999999991,410370465.0,44857165.0,-85997325.0,-61073005.0,378211.6666666667,348.33333333331393,0.976215,0.007258333333333311,227066901.66666666,25368305.0,-62888630.0,-15570758.333333332,375255.0,-72.08333333331393,1.0369449999999998,-0.0014449999999999186,135786455.83333334,20391335.000000007,18014699.166666668,-17638652.916666664,385734.0,-76.0,1.2131910000000006,-0.006871749999999954,223982633.5,-842069.0,-147966067.0,-14078506.75,3.0
