0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,18700,0,18900,18950,18600,117492,-28169.0,5220.0
2020.01.08,18700,-250,18950,18950,18550,130984,-8648.0,53692.0
2020.01.07,18950,250,18700,19000,18700,82776,-13245.0,24651.0
2020.01.06,18700,-500,19000,19100,18600,107647,-11062.0,-12263.0
2020.01.03,19200,100,19250,19250,19050,85273,-17952.0,20919.0
2020.01.02,19100,100,19000,19200,19000,46061,-913.0,7927.0
2019.12.30,19000,0,19100,19350,18950,68986,-7174.0,-6878.0
2019.12.27,19000,-100,19000,19100,18800,41814,11754.0,-7753.0
2019.12.26,19100,0,19050,19250,18950,83517,925.0,8169.0
2019.12.24,19100,0,19100,19250,18950,95556,21411.0,-12633.0
2019.12.23,19100,-150,19250,19400,19050,47702,6765.0,-13441.0
2019.12.20,19250,50,19100,19300,19000,75629,13765.0,-19119.0
2019.12.19,19200,150,19050,19250,18950,52096,16075.0,7987.0
2019.12.18,19050,-50,19150,19150,18950,43863,-164.0,13178.0
2019.12.17,19100,-50,19200,19200,18900,73354,15947.0,-10355.0
2019.12.16,19150,350,18900,19300,18850,127639,25534.0,-2003.0
2019.12.13,18800,350,18700,18850,18600,121067,6684.0,-4478.0
2019.12.12,18450,50,18400,18600,18400,54950,-4643.0,1666.0
2019.12.11,18400,-150,18550,18650,18250,80516,-6287.0,-24422.0
2019.12.10,18550,-100,18700,18700,18450,23746,-2920.0,-753.0
2019.12.09,18650,50,18800,18800,18550,35768,4413.0,85.0
2019.12.06,18600,0,18700,18750,18400,38429,10889.0,-4554.0
2019.12.05,18600,350,18300,18600,18200,51459,15902.0,1868.0
2019.12.04,18250,-500,18550,18650,18200,97199,4393.0,-49311.0
2019.12.03,18750,-100,18550,18750,18400,63569,17149.0,-23417.0
2019.12.02,18850,0,18750,18950,18600,39550,6002.0,446.0
2019.11.29,18850,-250,19200,19200,18750,78334,-12545.0,-9753.0
2019.11.28,19100,200,18900,19150,18850,42956,8986.0,3522.0
2019.11.27,18900,0,18950,19050,18800,41402,7835.0,974.0
2019.11.26,18900,50,18800,19100,18800,99259,2785.0,-19016.0
2019.11.25,18850,50,18850,19050,18700,86318,19304.0,-33108.0
2019.11.22,18800,-100,18900,18950,18550,95696,24948.0,-41360.0
2019.11.21,18900,-300,19350,19350,18700,124361,27185.0,-37206.0
2019.11.20,19200,400,18900,19800,18700,1047106,42937.0,72958.0
2019.11.19,18800,150,18550,18900,18400,93611,13330.0,-25540.0
2019.11.18,18650,-350,19000,19000,18550,95217,9607.0,-68317.0
2019.11.15,19000,350,18800,19050,18750,58729,6838.0,6267.0
2019.11.14,18650,0,18650,18900,18550,80044,17893.0,-35076.0
2019.11.13,18650,-300,18800,18900,18600,54037,-6579.0,-13456.0
2019.11.12,18950,50,18900,18950,18700,48412,1423.0,-17793.0
2019.11.11,18900,50,18750,18950,18700,53628,15058.0,-11651.0
2019.11.08,18850,0,18900,19000,18700,56295,3553.0,-11993.0
2019.11.07,18850,350,18550,19050,18500,132077,12982.0,-9433.0
2019.11.06,18500,-250,18650,18700,18300,105814,-15453.0,-13736.0
2019.11.05,18750,100,18650,18800,18450,75632,-305.0,-19374.0
2019.11.04,18650,500,18200,18700,18150,133596,-633.0,-20769.0
2019.11.01,18150,50,18100,18250,17950,45918,-3226.0,4205.0
2019.10.31,18100,-50,18150,18300,18050,82422,-110.0,-22622.0
2019.10.30,18150,0,18100,18200,17750,100298,5355.0,-25857.0
2019.10.29,18150,-200,18350,18500,18100,104825,-35853.0,-11183.0
2019.10.28,18350,0,18400,18550,18150,121973,-6701.0,-54612.0
2019.10.25,18350,-100,18450,18500,18250,57073,-2801.0,-24576.0
2019.10.24,18450,-250,18650,18800,18350,113336,-1907.0,-46562.0
2019.10.23,18700,150,18550,18850,18400,54385,4868.0,-4550.0
2019.10.22,18550,150,18450,18650,18300,95460,12208.0,-5531.0
2019.10.21,18400,-450,18850,18900,18150,167241,-15020.0,-34109.0
2019.10.18,18850,-100,19000,19050,18700,84302,-9426.0,-7066.0
2019.10.17,18950,50,18900,19100,18850,97172,-173.0,4488.0
2019.10.16,18900,-500,19350,19600,18750,774326,-141536.0,-1317.0
2019.10.15,19400,-300,19550,19600,19200,128052,-1994.0,22702.0
2019.10.14,19700,500,19450,19700,19400,58002,12642.0,1137.0
2019.10.11,19200,200,19000,19300,18950,234036,13731.0,-25201.0
2019.10.10,19000,-250,19000,19200,18900,87335,1101.0,-30120.0
2019.10.08,19250,250,19000,19400,19000,57934,-8749.0,-4368.0
2019.10.07,19000,100,19200,19200,18900,64022,11067.0,-33361.0
2019.10.04,18900,-500,19350,19450,18850,124058,9381.0,-64258.0
2019.10.02,19400,-500,19650,19800,19400,70797,-6166.0,-14184.0
2019.10.01,19900,0,20000,20000,19700,39320,-7517.0,-11922.0
2019.09.30,19900,400,19550,19900,19400,41241,13200.0,-15216.0
2019.09.27,19500,-450,19850,20000,19450,80785,11771.0,-54422.0
2019.09.26,19950,50,19950,20200,19850,37376,1963.0,-17644.0
2019.09.25,19900,-450,20250,20300,19900,63173,21995.0,-32811.0
2019.09.24,20350,300,20050,20400,19950,74320,9510.0,-13435.0
2019.09.23,20050,-250,20200,20300,19900,59418,8116.0,-24275.0
2019.09.20,20300,-250,20550,20550,20150,42550,7320.0,-9724.0
2019.09.19,20550,300,20250,20750,20250,92530,23569.0,-6700.0
2019.09.18,20250,0,20250,20500,20150,101041,-1138.0,-9525.0
2019.09.17,20250,50,20200,20450,20050,61382,3128.0,-10431.0
2019.09.16,20200,-50,20300,20450,20100,120649,12142.0,-21108.0
2019.09.11,20250,-50,20200,20500,20150,116204,20172.0,-5992.0
2019.09.10,20300,700,20000,20750,19800,245827,14694.0,-18487.0
2019.09.09,19600,400,19250,19750,19150,123943,46957.0,-32874.0
2019.09.06,19200,-350,19550,19750,19150,77312,8509.0,-40251.0
2019.09.05,19550,200,19400,19800,19400,74893,-2982.0,375.0
2019.09.04,19350,50,19150,19500,19150,59818,-1118.0,-16890.0
2019.09.03,19300,-100,19550,19600,19300,49689,-706.0,-23719.0
2019.09.02,19400,-100,19500,19700,19400,41570,-1832.0,-9763.0
2019.08.30,19500,-150,19600,19850,19500,88172,-2957.0,-54461.0
2019.08.29,19650,250,19350,19750,19300,32962,3231.0,159.0
2019.08.28,19400,100,19300,19500,19300,20520,-2428.0,-6017.0
2019.08.27,19300,-250,19800,19850,19300,55957,1773.0,-11212.0
2019.08.26,19550,-600,20050,20050,19500,34159,468.0,-571.0
2019.08.23,20150,0,20100,20250,19800,27768,-6180.0,9827.0
2019.08.22,20150,100,20050,20300,19950,24844,-1974.0,7580.0
2019.08.21,20050,250,19750,20300,19700,53697,9148.0,-1022.0
2019.08.20,19800,50,19500,20150,19500,53581,13464.0,-10118.0
2019.08.19,19750,600,19350,19800,19150,72479,25771.0,3463.0
2019.08.16,19150,-900,19750,19950,18950,115970,-60501.0,-5008.0
2019.08.14,20050,300,19750,20050,19650,81837,-25316.0,17344.0
2019.08.13,19750,-50,19600,19800,19300,50904,-16902.0,-9421.0
2019.08.12,19800,-50,19700,20100,19700,20938,-10047.0,811.0
2019.08.09,19850,-150,20000,20150,19700,38290,-23313.0,2989.0
2019.08.08,20000,450,19850,20000,19650,60211,-374.0,-5597.0
2019.08.07,19550,500,18950,19850,18950,68061,-9496.0,7103.0
2019.08.06,19050,-350,19000,19650,18700,122227,25445.0,-13280.0
2019.08.05,19400,-450,19850,19850,19100,116961,49180.0,-7715.0
2019.08.02,19850,-1000,20650,20700,19150,283362,19536.0,-112129.0
2019.08.01,20850,450,20550,21100,20000,100948,65662.0,-35339.0
2019.07.31,20400,350,19950,20700,19900,79132,57580.0,-2742.0
2019.07.30,20050,0,20000,20300,19950,37334,-4408.0,-10985.0
2019.07.29,20050,-350,20400,20450,19850,84576,40225.0,-30094.0
2019.07.26,20400,0,20200,20600,20100,57912,-7153.0,-4637.0
2019.07.25,20400,-450,20850,20850,20250,55351,13486.0,-17268.0
2019.07.24,20850,-200,21050,21200,20700,42287,-16422.0,12403.0
2019.07.23,21050,50,21000,21200,20900,49869,-3259.0,14885.0
2019.07.22,21000,150,21000,21250,20850,64880,-26034.0,10416.0
2019.07.19,20850,50,20900,21100,20800,33668,1299.0,-3590.0
2019.07.18,20800,-150,20850,21050,20550,97318,11855.0,-14486.0
2019.07.17,20950,-900,22000,22000,20900,98250,-25175.0,-22997.0
2019.07.16,21850,1200,20650,21900,20500,146393,21295.0,24748.0
2019.07.15,20650,-300,21000,21000,20550,53664,2156.0,-17208.0
