0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,59500,900,60000,60100,58700,149803,-16971.0,-28071.0
2020.01.08,58600,-3000,60900,61500,58500,210974,-15948.0,-84276.0
2020.01.07,61600,1100,60400,61900,60400,78336,9452.0,14687.0
2020.01.06,60500,-2300,62700,63000,60500,152577,-18595.0,-56385.0
2020.01.03,62800,0,63000,63400,62400,86842,-2469.0,7758.0
2020.01.02,62800,200,62700,63200,62300,75168,-9108.0,-4348.0
2019.12.30,62600,-100,62800,63000,62200,55375,5484.0,-4596.0
2019.12.27,62700,900,61400,62700,61000,71580,-9984.0,7582.0
2019.12.26,61800,0,61600,62800,61400,81738,8599.0,-277.0
2019.12.24,61800,-1200,63100,63200,61500,63866,1504.0,977.0
2019.12.23,63000,-1000,64300,64300,62800,98025,-18147.0,9373.0
2019.12.20,64000,1000,63400,64200,63100,88107,185.0,38381.0
2019.12.19,63000,-400,63300,63600,62600,75204,-12253.0,6742.0
2019.12.18,63400,-400,63400,63900,62900,80342,-12962.0,19533.0
2019.12.17,63800,200,63200,64100,63200,99920,-5433.0,32536.0
2019.12.16,63600,500,62700,63600,62600,90457,16532.0,12337.0
2019.12.13,63100,1200,62200,63800,62200,115180,-679.0,32593.0
2019.12.12,61900,1500,60500,62000,60400,197950,-3018.0,47323.0
2019.12.11,60400,-300,60500,61000,60000,106325,489.0,-33962.0
2019.12.10,60700,-500,60600,61000,60400,52265,-9884.0,5919.0
2019.12.09,61200,1000,60500,62000,60000,104500,-9533.0,50548.0
2019.12.06,60200,500,59400,60600,59100,112430,-16716.0,14077.0
2019.12.05,59700,-1100,60900,61000,59200,169544,-35098.0,2876.0
2019.12.04,60800,-900,61000,61300,60400,128123,-33239.0,-15762.0
2019.12.03,61700,-800,61300,62000,60800,110664,-31322.0,6476.0
2019.12.02,62500,600,61900,62800,61700,66042,-212.0,4874.0
2019.11.29,61900,-1400,63600,63600,61900,84817,-11151.0,-12108.0
2019.11.28,63300,200,62900,63500,62500,38295,4011.0,8058.0
2019.11.27,63100,-1000,64000,64000,63000,55048,-3986.0,12.0
2019.11.26,64100,1500,62300,64100,62100,167195,-11570.0,60993.0
2019.11.25,62600,1900,61000,62600,60700,111805,-16502.0,31318.0
2019.11.22,60700,-100,60800,61300,60300,127514,-17730.0,-18738.0
2019.11.21,60800,-1800,62400,63200,60400,207966,-39128.0,-63171.0
2019.11.20,62600,-1700,64100,64300,62300,145657,-28111.0,-27738.0
2019.11.19,64300,-1100,65300,65500,63800,84160,-7495.0,-21294.0
2019.11.18,65400,-800,66400,66700,65000,69047,-6442.0,-11755.0
2019.11.15,66200,2400,63600,66400,63600,243141,36793.0,91638.0
2019.11.14,63800,700,62800,63900,62700,120397,-17530.0,22440.0
2019.11.13,63100,-1000,63900,63900,62600,151697,-29833.0,-22828.0
2019.11.12,64100,-500,64500,64800,63600,96862,-27287.0,1948.0
2019.11.11,64600,-500,64800,65100,64200,55677,-2459.0,-5461.0
2019.11.08,65100,200,65200,65800,64900,92577,5430.0,10349.0
2019.11.07,64900,200,64500,65000,64000,65239,-1113.0,4486.0
2019.11.06,64700,0,64700,65200,64000,100499,-1725.0,138.0
2019.11.05,64700,500,64200,65000,63800,96708,-6665.0,14462.0
2019.11.04,64200,2000,62900,64200,62500,161293,11444.0,37920.0
2019.11.01,62200,-700,62900,63000,61400,163553,-18660.0,-43035.0
2019.10.31,62900,0,63100,64200,62900,185997,-17714.0,-18566.0
2019.10.30,62900,-800,64000,64100,62700,181629,-50758.0,-9188.0
2019.10.29,63700,-1000,64800,65400,63300,229618,-15769.0,-70881.0
2019.10.28,64700,600,65600,66200,64500,152649,-1294.0,-32927.0
2019.10.25,64100,-300,64500,65000,64100,119398,-1804.0,-22653.0
2019.10.24,64400,-1600,66000,66100,64000,231697,-32720.0,-88094.0
2019.10.23,66000,-1200,67100,67100,65900,135903,-28748.0,-46686.0
2019.10.22,67200,300,67300,67700,66700,150974,-66591.0,7688.0
2019.10.21,66900,-900,67800,68100,66800,89979,-10994.0,-21311.0
2019.10.18,67800,-300,67800,68900,67800,112570,-3863.0,-14868.0
2019.10.17,68100,-1800,70000,70400,67900,155657,-45737.0,-32570.0
2019.10.16,69900,-1200,71200,71500,69800,96474,776.0,-21391.0
2019.10.15,71100,1200,69900,71200,69400,114861,7948.0,8764.0
2019.10.14,69900,900,70000,71700,69500,142691,-14132.0,9434.0
2019.10.11,69000,700,69200,69600,68400,80765,-5897.0,7031.0
2019.10.10,68300,-2000,69200,70100,68000,162085,391.0,-42778.0
2019.10.08,70300,2300,68000,70300,67500,138229,15028.0,7942.0
2019.10.07,68000,-100,68400,69000,67200,66042,1351.0,-14767.0
2019.10.04,68100,-200,68100,69600,67900,100869,19320.0,-19475.0
2019.10.02,68300,-1400,69200,69300,67900,79414,9551.0,-16419.0
2019.10.01,69700,200,69500,70600,68800,78638,9567.0,1480.0
2019.09.30,69500,2800,67100,69700,67100,125369,14636.0,23860.0
2019.09.27,66700,-500,67200,68200,66400,98941,-18394.0,-8015.0
2019.09.26,67200,-1500,69400,69400,66700,189931,-7944.0,-58997.0
2019.09.25,68700,-3800,71600,72000,68400,207697,-3106.0,-75589.0
2019.09.24,72500,1400,71500,72500,70800,122265,10232.0,3444.0
2019.09.23,71100,300,70800,72200,70500,101214,23333.0,-28275.0
2019.09.20,70800,100,70900,71000,69900,131832,-22408.0,3982.0
2019.09.19,70700,-600,71300,71600,70400,67743,-8762.0,-897.0
2019.09.18,71300,-300,71800,71900,70200,120817,-26121.0,10412.0
