0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,29050,100,30000,30150,28300,993869,40318.0,-346024.0
2020.01.08,28950,950,28100,29950,27900,1467847,2523.0,107825.0
2020.01.07,28000,0,28350,28550,27650,394038,-4331.0,16333.0
2020.01.06,28000,400,26750,28500,26250,745935,-43514.0,243167.0
2020.01.03,27600,-300,28300,28400,27350,727520,-73013.0,52175.0
2020.01.02,27900,300,27950,28600,27700,658702,4704.0,-87379.0
2019.12.30,27600,-550,28200,28400,27200,672331,-1690.0,-96843.0
2019.12.27,28150,1500,27350,28850,26900,1105626,-36954.0,-30802.0
2019.12.26,26650,0,26650,27250,26300,669247,30594.0,76713.0
2019.12.24,26650,700,26150,27150,25650,1009162,-7775.0,225604.0
2019.12.23,25950,-600,26550,26800,25350,784889,-97134.0,129431.0
2019.12.20,26550,750,26300,26950,25800,1002000,-107730.0,146316.0
2019.12.19,25800,-850,26850,27150,25600,1184381,-100165.0,298083.0
2019.12.18,26650,850,26800,27300,24900,2289412,-137000.0,266082.0
2019.12.17,25800,2500,23800,26300,23700,3165986,-220040.0,624764.0
2019.12.16,23300,1000,22550,23850,22500,1172081,-308908.0,316727.0
2019.12.13,22300,600,22000,22600,21900,752714,-171115.0,255254.0
2019.12.12,21700,350,21600,21750,21350,531722,-106722.0,122526.0
2019.12.11,21350,450,21100,21600,20950,732923,-175242.0,249549.0
2019.12.10,20900,200,20700,21250,20500,415122,-64542.0,101266.0
2019.12.09,20700,200,20500,21100,20400,525482,-159052.0,187875.0
2019.12.06,20500,950,19700,20750,19550,997612,-85658.0,354956.0
2019.12.05,19550,500,19150,19650,19150,447141,-3796.0,165125.0
2019.12.04,19050,-100,19050,19050,18800,232763,-44543.0,45535.0
2019.12.03,19150,150,18900,19150,18700,306835,-32860.0,126058.0
2019.12.02,19000,0,19000,19250,18650,202004,-6647.0,11565.0
2019.11.29,19000,50,19050,19150,18600,238413,-16173.0,16611.0
2019.11.28,18950,0,18750,19000,18650,168579,22374.0,6693.0
2019.11.27,18950,200,18900,19250,18700,321195,-11468.0,24308.0
2019.11.26,18750,350,18500,18750,18350,403995,-15567.0,155580.0
2019.11.25,18400,200,18200,18600,18100,363655,-112215.0,131885.0
2019.11.22,18200,700,17550,18300,17550,413806,-22349.0,180733.0
2019.11.21,17500,-650,18200,18250,17150,478356,-70332.0,-58.0
2019.11.20,18150,50,18050,18750,18050,425154,-54717.0,19723.0
2019.11.19,18100,-250,18150,18200,17900,253666,-26945.0,-16429.0
2019.11.18,18350,-150,18600,18600,17900,365901,2547.0,-61906.0
2019.11.15,18500,900,17700,18600,17650,1193531,-116110.0,384102.0
2019.11.14,17600,50,17650,18000,17400,410208,-26219.0,51630.0
2019.11.13,17550,-50,17700,17700,17400,178419,-8064.0,46352.0
2019.11.12,17600,550,17050,17600,17050,298041,-21844.0,126477.0
2019.11.11,17050,-700,17900,17950,16900,476200,6359.0,-163126.0
2019.11.08,17750,750,17400,17850,17200,553566,83390.0,161966.0
2019.11.07,17000,-350,17350,17550,16900,345869,-37060.0,19959.0
2019.11.06,17350,-50,17300,17950,17250,359349,-49170.0,51603.0
2019.11.05,17400,150,17250,17550,16950,257857,-1045.0,25649.0
2019.11.04,17250,100,17350,17500,17150,168179,9184.0,20692.0
2019.11.01,17150,150,16950,17250,16850,158787,-5535.0,46132.0
2019.10.31,17000,-150,17200,17300,17000,189972,-22067.0,3889.0
2019.10.30,17150,50,17100,17250,17050,243009,-25963.0,111063.0
2019.10.29,17100,-250,17500,17500,17000,200836,-10961.0,7631.0
2019.10.28,17350,150,17350,17800,17200,303649,18969.0,4725.0
2019.10.25,17200,0,17150,17550,17050,300694,-55458.0,36384.0
2019.10.24,17200,150,17100,17250,16900,258174,32195.0,47797.0
2019.10.23,17050,50,17000,17100,16650,292065,25626.0,30979.0
2019.10.22,17000,-200,17250,17500,16950,288606,-28678.0,-32089.0
2019.10.21,17200,200,17050,17200,16850,179712,56731.0,-4768.0
2019.10.18,17000,200,16800,17200,16800,284408,-3387.0,91852.0
2019.10.17,16800,-550,17400,17450,16700,468249,-143421.0,55176.0
2019.10.16,17350,200,17200,17550,17050,535124,-41771.0,185293.0
2019.10.15,17150,100,17000,17350,16900,309973,-100520.0,64642.0
2019.10.14,17050,0,17200,17250,16850,301680,7127.0,-53979.0
2019.10.11,17050,950,16300,17300,16250,1070930,31278.0,292927.0
2019.10.10,16100,-200,16100,16400,16100,421171,28869.0,64854.0
2019.10.08,16300,500,15850,16450,15600,381381,77689.0,-16260.0
