0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,11350,50,11500,11500,11300,103791,-29157.0,-46866.0
2020.01.08,11300,-300,11550,11550,11250,118298,-5575.0,-987.0
2020.01.07,11600,-50,11650,11750,11450,114622,-13762.0,-22815.0
2020.01.06,11650,-300,11800,11800,11600,109678,666.0,-10224.0
2020.01.03,11950,0,11950,12000,11800,88954,-3579.0,3546.0
2020.01.02,11950,0,11850,12000,11850,94480,1945.0,-31845.0
2019.12.30,11950,0,11950,11950,11800,89190,-3088.0,-17639.0
2019.12.27,11950,-400,11950,12100,11800,213542,-18943.0,-72063.0
2019.12.26,12350,50,12350,12400,12200,260656,3232.0,24825.0
2019.12.24,12300,-150,12450,12500,12300,99029,7726.0,-15937.0
2019.12.23,12450,0,12500,12500,12300,112315,83.0,-5823.0
2019.12.20,12450,0,12500,12500,12350,43130,1258.0,-12813.0
2019.12.19,12450,250,12250,12450,12150,135315,149.0,32114.0
2019.12.18,12200,50,12150,12200,12100,97194,2477.0,24279.0
2019.12.17,12150,50,12150,12200,12050,93351,-1616.0,1803.0
2019.12.16,12100,-100,12150,12250,12050,65145,12588.0,-19168.0
2019.12.13,12200,250,12000,12200,11900,208089,-22414.0,-41128.0
2019.12.12,11950,150,11800,12000,11750,265015,3794.0,-156861.0
2019.12.11,11800,100,11750,11800,11600,140198,-14810.0,-35868.0
2019.12.10,11700,0,11700,11850,11600,78461,-741.0,2206.0
2019.12.09,11700,-50,11800,11850,11600,115621,1402.0,-69211.0
2019.12.06,11750,-150,11900,11950,11700,85649,-25774.0,-25188.0
2019.12.05,11900,-50,12000,12050,11800,76387,-11030.0,-18719.0
2019.12.04,11950,50,11900,11950,11800,71482,-18801.0,-3962.0
2019.12.03,11900,-150,12000,12050,11900,66111,-18746.0,-23411.0
2019.12.02,12050,0,12100,12150,12050,20595,276.0,-10124.0
2019.11.29,12050,-100,12200,12250,12050,51587,6206.0,-14054.0
2019.11.28,12150,-100,12200,12300,12150,35887,5401.0,-18672.0
2019.11.27,12250,50,12200,12300,12150,34070,-4169.0,-2266.0
2019.11.26,12200,-150,12350,12400,12200,52066,-406.0,-25685.0
2019.11.25,12350,100,12250,12350,12150,66266,-5945.0,-36473.0
2019.11.22,12250,50,12250,12250,12100,39720,52.0,-17051.0
2019.11.21,12200,-300,12500,12550,12150,50581,-2179.0,-16273.0
2019.11.20,12500,100,12450,12550,12300,45109,-5584.0,13522.0
2019.11.19,12400,-150,12600,12600,12350,77631,7258.0,-26670.0
2019.11.18,12550,-50,12600,12700,12400,48491,3047.0,-11056.0
2019.11.15,12600,350,12250,12750,12200,125194,1866.0,27223.0
2019.11.14,12250,-150,12400,12450,12200,100189,-1203.0,-63534.0
2019.11.13,12400,-250,12650,12650,12400,81966,-2705.0,-15397.0
2019.11.12,12650,100,12600,12650,12550,51300,-20299.0,12415.0
2019.11.11,12550,-100,12650,12650,12500,36831,-8306.0,5808.0
2019.11.08,12650,-100,12850,12850,12600,49817,-5831.0,-2440.0
2019.11.07,12750,0,12750,12750,12650,49476,-14463.0,11317.0
2019.11.06,12750,-50,12900,12900,12650,63191,-7249.0,5402.0
2019.11.05,12800,0,12800,12850,12700,95845,54793.0,-12449.0
2019.11.04,12800,400,12450,12800,12450,155171,74177.0,2354.0
2019.11.01,12400,-50,12400,12650,12350,92239,37295.0,-5886.0
2019.10.31,12450,-50,12500,12650,12350,140168,24745.0,11502.0
2019.10.30,12500,0,12500,12550,12400,81070,42628.0,-16941.0
2019.10.29,12500,-50,12650,12700,12400,144010,57116.0,-73680.0
2019.10.28,12550,0,12600,12700,12450,114385,46099.0,-12185.0
2019.10.25,12550,-250,12900,12900,12550,92120,61785.0,-42591.0
2019.10.24,12800,200,12650,12800,12500,182872,28262.0,50093.0
2019.10.23,12600,-50,12700,12750,12450,249541,-1498.0,-25431.0
2019.10.22,12650,-50,12750,12850,12650,91720,60143.0,-27051.0
2019.10.21,12700,150,12500,12800,12450,108123,32834.0,10132.0
2019.10.18,12550,-250,12850,12900,12550,171255,-8506.0,-22902.0
2019.10.17,12800,50,12750,12900,12700,80237,37221.0,-22561.0
2019.10.16,12750,-100,12900,12900,12750,123771,23554.0,-40021.0
