0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,40700,1100,40200,40800,39850,117241,2760.0,-18337.0
2020.01.08,39600,-2450,41700,41750,39300,175093,-45703.0,-20548.0
2020.01.07,42050,-200,42650,42650,41900,76151,-21408.0,-4618.0
2020.01.06,42250,-1650,43450,43500,42050,98630,-38362.0,-5321.0
2020.01.03,43900,-200,44600,44650,43800,54588,-16550.0,6568.0
2020.01.02,44100,-1050,45100,45100,44050,67681,-11945.0,-19267.0
2019.12.30,45150,200,45200,45200,44650,41395,-9598.0,10539.0
2019.12.27,44950,-1350,45700,45700,44850,60358,-11645.0,-6541.0
2019.12.26,46300,950,45350,46400,45250,93717,11835.0,-339.0
2019.12.24,45350,-150,45300,45500,45100,53959,12753.0,-1999.0
2019.12.23,45500,400,45250,45550,45000,48551,16717.0,-1444.0
2019.12.20,45100,300,44850,45350,44650,55153,-8449.0,8258.0
2019.12.19,44800,-50,44550,44950,44350,62561,-342.0,-7480.0
2019.12.18,44850,-800,45600,46100,44450,127380,-11604.0,-23491.0
2019.12.17,45650,-500,45750,46500,45650,65638,8976.0,-6374.0
2019.12.16,46150,750,45550,46200,45550,67586,23442.0,9511.0
2019.12.13,45400,950,44900,45650,44800,92847,3532.0,17725.0
2019.12.12,44450,-100,44850,44900,44150,105387,12609.0,-23128.0
2019.12.11,44550,550,44000,44600,43800,48097,7640.0,3508.0
2019.12.10,44000,500,43300,44000,43200,42334,-1972.0,7071.0
2019.12.09,43500,-650,44700,44700,43200,63841,-34116.0,12336.0
2019.12.06,44150,350,44050,44600,43800,53187,-1042.0,8497.0
2019.12.05,43800,-400,44150,44300,43200,56481,836.0,-16054.0
2019.12.04,44200,-700,44400,44850,44150,37707,-8425.0,-4962.0
2019.12.03,44900,-100,45000,45000,44000,45383,-1792.0,10134.0
2019.12.02,45000,50,45300,45450,44700,35010,2992.0,-700.0
2019.11.29,44950,100,45200,45300,44700,48625,-12488.0,5235.0
2019.11.28,44850,-650,45200,45500,44750,46516,-22216.0,-1997.0
2019.11.27,45500,-1050,46850,46950,45500,47315,-8106.0,-8255.0
2019.11.26,46550,900,45800,46900,45700,82695,15514.0,11809.0
2019.11.25,45650,750,44900,45900,44900,53493,18246.0,-640.0
2019.11.22,44900,150,44750,45000,44550,34661,-10967.0,5771.0
2019.11.21,44750,-700,45050,45550,44650,54482,6641.0,-9786.0
2019.11.20,45450,-50,45200,45550,45100,52879,-14055.0,19308.0
2019.11.19,45500,-1000,46200,46400,45350,67452,-16733.0,-3066.0
2019.11.18,46500,-100,46450,46600,46050,41227,-5071.0,5526.0
2019.11.15,46600,500,46100,46850,45900,49091,3222.0,7647.0
2019.11.14,46100,-250,46450,46650,45800,49890,604.0,-6431.0
2019.11.13,46350,-200,46450,46700,45950,39201,-2565.0,3339.0
2019.11.12,46550,550,46250,47000,46000,60565,-4347.0,2097.0
2019.11.11,46000,-450,46350,46650,45500,35283,-7551.0,6187.0
2019.11.08,46450,0,46750,47050,46200,36974,2643.0,-2340.0
2019.11.07,46450,550,45600,46450,45550,41698,822.0,4786.0
2019.11.06,45900,-500,46150,46700,45900,38165,-3640.0,-5443.0
2019.11.05,46400,-400,46850,46950,45900,57199,-11058.0,3288.0
2019.11.04,46800,1300,46050,46950,45650,70859,21409.0,8349.0
2019.11.01,45500,1300,44400,46400,44350,86716,22064.0,6958.0
2019.10.31,44200,-450,44700,44900,44150,62107,-3436.0,-9473.0
2019.10.30,44650,-900,45500,45900,44650,45668,-4464.0,-9710.0
2019.10.29,45550,450,45550,45800,45150,39574,5037.0,-902.0
2019.10.28,45100,-200,45700,45800,45000,31898,4008.0,-4089.0
2019.10.25,45300,400,44900,45300,44650,22972,734.0,7377.0
2019.10.24,44900,-250,45000,45150,44600,42763,-8870.0,7543.0
2019.10.23,45150,-650,45500,45600,44650,48587,-501.0,-2055.0
2019.10.22,45800,350,45550,46150,45400,46444,11434.0,-7408.0
2019.10.21,45450,300,45800,45800,44950,44907,22580.0,-21384.0
2019.10.18,45150,350,44800,45350,44800,78379,11426.0,-5295.0
2019.10.17,44800,-900,46050,46050,44700,48757,2493.0,-12930.0
2019.10.16,45700,200,45400,46000,45350,40426,8607.0,-1811.0
2019.10.15,45500,-50,45550,45800,45050,45460,-1168.0,-3614.0
2019.10.14,45550,700,45300,45950,45250,42491,9821.0,1579.0
2019.10.11,44850,1050,44500,45050,44450,43827,5718.0,13232.0
2019.10.10,43800,-700,43900,44700,43550,57000,-9440.0,-3278.0
2019.10.08,44500,800,43950,44900,43600,38651,1923.0,2028.0
2019.10.07,43700,0,43850,44200,43250,37221,-11438.0,9395.0
2019.10.04,43700,-800,44550,45300,43700,48965,-9595.0,-3339.0
2019.10.02,44500,-1550,46050,46050,44500,63603,-3887.0,-15595.0
2019.10.01,46050,450,45400,46100,45100,38184,19583.0,-11228.0
2019.09.30,45600,1400,44200,45600,44150,45762,9442.0,418.0
2019.09.27,44200,-550,45150,45200,43600,66306,6629.0,-24063.0
2019.09.26,44750,-400,45150,46200,44500,37091,-9387.0,155.0
2019.09.25,45150,-850,45750,46750,45150,43147,-9988.0,1019.0
2019.09.24,46000,-300,46200,46400,45800,44912,-7445.0,-1160.0
2019.09.23,46300,-1000,47300,47500,46300,37879,-14126.0,-1231.0
2019.09.20,47300,350,46650,47300,46250,83759,8056.0,-5849.0
2019.09.19,46950,-400,47350,47350,46700,25577,-6061.0,3522.0
2019.09.18,47350,-400,47800,48150,46950,44594,4570.0,-4020.0
2019.09.17,47750,250,47500,48100,47100,56924,4248.0,5846.0
2019.09.16,47500,600,47350,47750,46500,55730,7953.0,17223.0
2019.09.11,46900,450,46950,47400,46450,87447,28473.0,-10485.0
2019.09.10,46450,1650,44800,47000,44650,89535,30652.0,514.0
2019.09.09,44800,-850,45250,46250,44750,66983,-2824.0,-1761.0
2019.09.06,45650,850,44900,45900,44850,77685,22237.0,-2476.0
2019.09.05,44800,-100,44600,45650,44450,62889,10833.0,-11672.0
2019.09.04,44900,1050,43600,44900,43600,70929,12439.0,1056.0
2019.09.03,43850,150,43600,43850,43250,39810,-7013.0,-1306.0
2019.09.02,43700,100,43350,44000,43100,32868,7457.0,-1214.0
2019.08.30,43600,550,43250,44150,43250,51078,-1063.0,4577.0
2019.08.29,43050,-300,43200,43350,42450,64984,-8021.0,10078.0
2019.08.28,43350,1000,42500,43350,41850,62453,7533.0,2556.0
2019.08.27,42350,450,41900,42850,41900,50268,-9605.0,11118.0
2019.08.26,41900,-1600,42600,42900,41800,67754,-24138.0,9040.0
2019.08.23,43500,-650,43650,44100,43450,67582,-26121.0,13954.0
2019.08.22,44150,-850,44700,45000,43900,78302,-18984.0,-6482.0
2019.08.21,45000,-500,45050,45600,44600,55335,-12765.0,-9458.0
2019.08.20,45500,850,44600,45600,44100,55330,6350.0,-5695.0
2019.08.19,44650,800,44000,44750,43750,43278,4988.0,8867.0
2019.08.16,43850,-1300,44600,44950,43700,47966,-12733.0,-4182.0
2019.08.14,45150,650,44900,45500,44550,55182,-12649.0,10860.0
2019.08.13,44500,-550,44650,44950,43800,55910,-5187.0,438.0
2019.08.12,45050,-700,45000,45900,44850,43757,-10241.0,-600.0
2019.08.09,45750,-50,45800,46250,45350,59980,-13654.0,1036.0
2019.08.08,45800,800,45050,46100,45000,99024,-5986.0,-4144.0
2019.08.07,45000,-200,45200,45900,44450,50153,-3043.0,-204.0
2019.08.06,45200,-1500,44700,46500,44650,104730,23834.0,-30321.0
2019.08.05,46700,-850,47400,48200,46250,82014,34001.0,-4859.0
2019.08.02,47550,-1850,48700,49250,47300,71600,-13270.0,-10471.0
2019.08.01,49400,650,48600,50200,47450,82174,28967.0,-16350.0
2019.07.31,48750,0,49000,49500,47900,52867,5080.0,-8293.0
2019.07.30,48750,250,47750,49750,47200,86400,13276.0,-15472.0
2019.07.29,48500,-2100,50500,50600,48350,77340,-21490.0,20994.0
2019.07.26,50600,-800,50900,51400,50300,60677,-18643.0,18135.0
2019.07.25,51400,-100,51700,52000,49500,72529,-5463.0,6331.0
2019.07.24,51500,-1100,52600,52900,51100,56310,-9643.0,-7890.0
2019.07.23,52600,-100,52300,53000,51900,48792,-9784.0,6548.0
2019.07.22,52700,-900,53300,53500,52300,46130,-16555.0,4533.0
2019.07.19,53600,1700,52600,53800,52200,123578,-29596.0,64746.0
2019.07.18,51900,-1500,53000,53800,51500,87360,-38632.0,12105.0
2019.07.17,53400,-400,53800,53900,52900,56842,3849.0,-2371.0
2019.07.16,53800,500,53300,54400,53300,68956,141.0,15876.0
2019.07.15,53300,1500,52300,53700,52000,85833,16261.0,11911.0
2019.07.12,51800,-1500,53300,53600,51600,91495,-21812.0,-11341.0
2019.07.11,53300,1300,52800,54400,52200,150059,3162.0,6079.0
2019.07.10,52000,100,52000,52500,51200,65404,-7892.0,10768.0
2019.07.09,51900,200,51900,52700,51600,90675,33595.0,-26546.0
2019.07.08,51700,-1600,53000,53600,51300,69823,7673.0,13952.0
2019.07.05,53300,-1100,54800,54800,53100,50735,-11458.0,5873.0
2019.07.04,54400,200,54700,54900,52900,93164,-15909.0,567.0
2019.07.03,54200,700,54000,55300,53800,162945,11645.0,9012.0
2019.07.02,53500,400,53400,54200,53000,89945,-4374.0,21122.0
2019.07.01,53100,300,53500,53800,52800,44234,-1803.0,8043.0
2019.06.28,52800,-400,53200,53600,52300,82501,-36282.0,35128.0
2019.06.27,53200,900,52200,53400,52000,63005,10241.0,16949.0
2019.06.26,52300,-1300,53100,53500,52000,93381,-6693.0,-9764.0
2019.06.25,53600,1200,52900,53700,52400,131774,-3579.0,28389.0
2019.06.24,52400,-600,53000,53500,52000,64967,10731.0,772.0
2019.06.21,53000,-100,53200,53600,52600,81142,-182.0,15741.0
2019.06.20,53100,500,52800,53300,51600,104141,-12222.0,12208.0
2019.06.19,52600,0,53700,53700,52100,145744,-9577.0,5992.0
2019.06.18,52600,-1200,53900,54600,51400,355076,-137389.0,102839.0
2019.06.17,53800,2700,52100,53900,51500,279941,52181.0,32562.0
2019.06.14,51100,200,50900,51500,50200,112057,41819.0,-5659.0
2019.06.13,50900,1100,50200,50900,49100,137967,14576.0,17510.0
2019.06.12,49800,2000,48100,50000,47900,177310,40461.0,33551.0
2019.06.11,47800,350,47250,47900,47250,62638,-19493.0,7205.0
2019.06.10,47450,-100,47600,47850,47100,73343,-11730.0,-3255.0
2019.06.07,47550,-850,48250,48400,47350,85056,-6891.0,-2124.0
2019.06.05,48400,-850,49300,49550,48100,92195,-8980.0,-15701.0
2019.06.04,49250,0,49300,49850,48750,62895,-14770.0,8594.0
2019.06.03,49250,-950,49900,50000,48300,71619,-7820.0,-2581.0
2019.05.31,50200,1350,49600,50500,49350,115457,16289.0,8655.0
2019.05.30,48850,-500,49350,49950,48200,65333,-11586.0,283.0
2019.05.29,49350,-1350,50700,51000,49300,96582,-11587.0,1720.0
2019.05.28,50700,2300,49000,51500,48850,245469,119143.0,-6275.0
2019.05.27,48400,250,48150,48700,47250,68970,34077.0,-28339.0
2019.05.24,48150,-350,47650,49000,47650,83164,37237.0,-22100.0
2019.05.23,48500,-200,49050,49150,48150,65713,12790.0,-4411.0
2019.05.22,48700,3000,47000,48750,46900,190207,23608.0,54333.0
2019.05.21,45700,-300,46000,46350,45350,49781,4453.0,2698.0
2019.05.20,46000,150,46300,46450,45250,35574,9337.0,1132.0
2019.05.17,45850,-350,46800,46800,45700,44963,-10978.0,1678.0
2019.05.16,46200,-450,46400,46750,45900,57742,1393.0,-7913.0
2019.05.15,46650,900,45750,46700,45050,71788,14024.0,-7950.0
2019.05.14,45750,650,44800,46100,43750,68836,10208.0,-198.0
2019.05.13,45100,-1250,45600,46550,45000,70150,-14591.0,-11219.0
2019.05.10,46350,900,45500,46800,45200,74896,25561.0,-14084.0
2019.05.09,45450,-1550,46550,46950,45450,96748,-16698.0,3451.0
2019.05.08,47000,900,45400,47300,45300,78804,9793.0,1111.0
2019.05.07,46100,-900,46100,46500,45200,142835,-26208.0,-18480.0
2019.05.03,47000,-750,47650,47750,46550,92366,-30013.0,1601.0
2019.05.02,47750,-350,48000,48550,47250,67307,-13244.0,3183.0
2019.04.30,48100,-700,48850,48950,47700,50867,-15197.0,7039.0
2019.04.29,48800,2550,46600,48850,46600,117175,-758.0,43037.0
2019.04.26,46250,-1450,47700,47950,46150,103203,-33929.0,4985.0
2019.04.25,47700,650,47400,48350,47000,92965,-5233.0,42602.0
2019.04.24,47050,-1900,49150,49200,46150,215859,-89071.0,-10021.0
2019.04.23,48950,350,48400,49100,47900,62268,-8518.0,14115.0
2019.04.22,48600,-550,49150,49450,48150,42476,-3098.0,687.0
2019.04.19,49150,350,48850,49300,48000,38569,-3726.0,-271.0
2019.04.18,48800,-2700,51100,51100,48750,142744,-35576.0,-24273.0
2019.04.17,51500,600,50700,51900,50500,80157,15313.0,3325.0
2019.04.16,50900,200,50200,51400,50200,60785,10146.0,-1688.0
2019.04.15,50700,-500,51200,51800,50600,44940,2955.0,1874.0
2019.04.12,51200,-500,52200,52300,51100,67589,1875.0,-7160.0
2019.04.11,51700,800,51100,52200,51000,120987,32618.0,-11945.0
2019.04.10,50900,300,50500,51300,50300,58344,4410.0,12451.0
2019.04.09,50600,-200,50300,51600,50300,60476,-2158.0,13823.0
2019.04.08,50800,-500,51300,51500,50300,86272,353.0,8320.0
2019.04.05,51300,0,51300,51600,50700,70086,11255.0,3592.0
2019.04.04,51300,1000,50000,51900,49850,201958,63145.0,34794.0
2019.04.03,50300,1400,48450,50700,48450,139743,31529.0,29232.0
2019.04.02,48900,1650,47350,49200,47250,169739,60049.0,5065.0
2019.04.01,47250,3150,44300,47500,44150,163554,70511.0,11613.0
2019.03.29,44100,500,43750,44550,43500,76092,-12574.0,7805.0
2019.03.28,43600,-1500,44600,45400,43500,88154,-17718.0,-14667.0
2019.03.27,45100,500,44900,45600,44650,56914,12986.0,-9340.0
2019.03.26,44600,-50,44900,45200,44300,49175,-2390.0,-302.0
2019.03.25,44650,-1150,45000,45800,44400,83468,-1921.0,9710.0
2019.03.22,45800,-250,46050,46600,45550,77743,-14851.0,-3443.0
2019.03.21,46050,-1200,47300,47850,45850,132876,-45008.0,27565.0
2019.03.20,47250,50,47000,47550,46400,53009,-12254.0,4674.0
2019.03.19,47200,-1000,48500,48500,47150,74440,-19913.0,-9276.0
2019.03.18,48200,-50,48000,48500,47900,54762,21953.0,-17785.0
2019.03.15,48250,1750,46700,48250,46500,132854,31485.0,12428.0
2019.03.14,46500,-250,47400,47400,46200,86788,-10376.0,-11868.0
2019.03.13,46750,300,46050,46900,45950,56820,2629.0,4028.0
2019.03.12,46450,50,47150,47450,46200,70556,-3044.0,-13897.0
2019.03.11,46400,-500,46900,47150,45200,99971,12731.0,-37361.0
2019.03.08,46900,600,46300,47500,46300,90379,14012.0,8690.0
2019.03.07,46300,-1650,47600,47950,45950,146725,-5262.0,-10711.0
2019.03.06,47950,-600,48800,49100,47650,87768,-3114.0,-6143.0
2019.03.05,48550,-1650,49550,49550,48350,125218,-12846.0,-22536.0
2019.03.04,50200,1700,48650,50600,48650,125002,38469.0,-4495.0
2019.02.28,48500,-1700,50200,50200,48500,168602,3018.0,-27502.0
