,close,diff,open,high,low,volume,agency,foreign
2020.01.15,30530.0,0.0,30530.0,30530.0,30530.0,393268.0,,
2020.01.14,30530.0,145.0,30545.0,30740.0,30505.0,4666329.0,-693513.0,687042.0
2020.01.13,30385.0,310.0,30075.0,30405.0,30055.0,3577502.0,-1089800.0,1105076.0
2020.01.10,30055.0,225.0,29830.0,30060.0,29830.0,561832.0,4079832.0,-3948692.0
2020.01.09,29830.0,490.0,29745.0,29830.0,29635.0,2152713.0,-134955.0,186435.0
2020.01.08,29340.0,-190.0,29305.0,29500.0,29150.0,6391090.0,-367588.0,729873.0
2020.01.07,29530.0,295.0,29430.0,29645.0,29360.0,5533809.0,184913.0,-75045.0
2020.01.06,29235.0,-225.0,29255.0,29340.0,29175.0,5762210.0,-615037.0,701269.0
2020.01.03,29460.0,-5.0,29725.0,29890.0,29305.0,7936853.0,-478721.0,437931.0
2020.01.02,29465.0,-315.0,29805.0,29880.0,29410.0,4789390.0,-547682.0,537646.0
2019.12.30,29780.0,-105.0,29970.0,29980.0,29780.0,7585912.0,995624.0,-778665.0
2019.12.27,29885.0,430.0,29580.0,30140.0,29535.0,5550797.0,218773.0,69178.0
2019.12.26,29455.0,120.0,29330.0,29455.0,29235.0,4166555.0,-193758.0,15721.0
2019.12.24,29335.0,-190.0,29545.0,29565.0,29310.0,5534357.0,1073017.0,-1060158.0
2019.12.23,29525.0,-5.0,29650.0,29655.0,29445.0,7256939.0,4252773.0,-4196985.0
2019.12.20,29530.0,65.0,29570.0,29605.0,29430.0,7391862.0,3351587.0,-3403424.0
2019.12.19,29465.0,30.0,29540.0,29625.0,29330.0,6879979.0,2532791.0,-2352192.0
2019.12.18,29435.0,-5.0,29480.0,29625.0,29365.0,6714137.0,242236.0,-120478.0
2019.12.17,29440.0,400.0,29155.0,29495.0,29110.0,10572974.0,4708909.0,-4604477.0
2019.12.16,29040.0,-10.0,29050.0,29145.0,29020.0,5343450.0,63107.0,18293.0
2019.12.13,29050.0,445.0,28965.0,29075.0,28915.0,7460134.0,68472.0,77014.0
2019.12.12,28605.0,510.0,28260.0,28605.0,28215.0,7154565.0,435303.0,-225240.0
2019.12.11,28095.0,110.0,27975.0,28145.0,27900.0,5802618.0,505637.0,-413016.0
2019.12.10,27985.0,140.0,27760.0,28005.0,27730.0,5955793.0,273193.0,-220507.0
2019.12.09,27845.0,125.0,27860.0,27925.0,27750.0,7642071.0,3752256.0,-3699502.0
2019.12.06,27720.0,320.0,27510.0,27755.0,27510.0,7610072.0,983450.0,-865467.0
2019.12.05,27400.0,-65.0,27610.0,27695.0,27285.0,5578222.0,1756524.0,-1925659.0
2019.12.04,27465.0,-185.0,27465.0,27520.0,27325.0,4910700.0,-134796.0,-19194.0
2019.12.03,27650.0,-140.0,27550.0,27700.0,27420.0,4002906.0,115216.0,-147743.0
2019.12.02,27790.0,90.0,27875.0,27980.0,27765.0,6322101.0,-101602.0,-28596.0
2019.11.29,27700.0,-485.0,28245.0,28285.0,27680.0,5197991.0,-126236.0,-297429.0
2019.11.28,28185.0,-125.0,28185.0,28305.0,28115.0,4570934.0,201500.0,-248101.0
2019.11.27,28310.0,30.0,28365.0,28465.0,28170.0,4811190.0,183699.0,-263884.0
2019.11.26,28280.0,5.0,28335.0,28515.0,28280.0,5389081.0,-24512.0,-10695.0
2019.11.25,28275.0,310.0,28135.0,28370.0,28130.0,5374312.0,952218.0,-821419.0
2019.11.22,27965.0,135.0,27865.0,28015.0,27855.0,5160995.0,889639.0,-751806.0
2019.11.21,27830.0,-415.0,28215.0,28245.0,27755.0,6763335.0,-50084.0,-104140.0
2019.11.20,28245.0,-370.0,28470.0,28550.0,28235.0,5636452.0,261279.0,-375135.0
2019.11.19,28615.0,-125.0,28595.0,28650.0,28410.0,4429797.0,-142593.0,99149.0
2019.11.18,28740.0,-30.0,28745.0,28780.0,28645.0,5057125.0,160322.0,-239268.0
2019.11.15,28770.0,400.0,28440.0,28800.0,28365.0,5760390.0,209477.0,-109641.0
2019.11.14,28370.0,225.0,28200.0,28370.0,28140.0,4613557.0,601486.0,-509314.0
2019.11.13,28145.0,-230.0,28280.0,28280.0,28075.0,4864168.0,1985693.0,-2140723.0
2019.11.12,28375.0,250.0,28200.0,28385.0,28110.0,6359356.0,808405.0,-746608.0
