0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,40700,-100,41000,41250,40100,53701,-13233.0,4330.0
2020.01.08,40800,-1850,42000,42550,40600,42909,-9596.0,135.0
2020.01.07,42650,250,43150,43150,41700,42036,7024.0,-12415.0
2020.01.06,42400,-1150,43550,43550,42250,36077,1773.0,-3820.0
2020.01.03,43550,-50,43700,43900,42600,54972,15904.0,-6895.0
2020.01.02,43600,850,43100,44050,42200,51916,8292.0,-5474.0
2019.12.30,42750,450,42350,43000,42150,34957,-4463.0,7326.0
2019.12.27,42300,-700,42350,43150,41750,26717,-5131.0,5181.0
2019.12.26,43000,650,42550,43400,41550,43281,-12509.0,9354.0
2019.12.24,42350,-1250,43300,43450,42250,35962,-17820.0,4503.0
2019.12.23,43600,350,43450,43750,43100,23702,3651.0,366.0
2019.12.20,43250,0,43950,43950,42900,14008,-2991.0,-2.0
2019.12.19,43250,-550,43500,43550,42850,16523,-788.0,-1555.0
2019.12.18,43800,600,43150,44200,43000,37118,-8969.0,11855.0
2019.12.17,43200,100,43100,43600,42600,27837,-4862.0,1412.0
2019.12.16,43100,-300,43400,44000,42600,22507,-4617.0,214.0
2019.12.13,43400,-1350,44750,45150,43300,53352,-6799.0,-6708.0
2019.12.12,44750,600,44600,44750,43950,65716,3360.0,399.0
2019.12.11,44150,100,44050,44600,43700,43212,4416.0,-741.0
2019.12.10,44050,2050,41900,44800,41900,77754,-3811.0,31115.0
2019.12.09,42000,-900,42600,43300,41550,45743,-8827.0,6988.0
2019.12.06,42900,600,42300,42950,41750,45965,-2603.0,9881.0
2019.12.05,42300,1700,40600,42450,40350,72478,-8589.0,27018.0
2019.12.04,40600,-600,40600,40900,39900,32675,-3060.0,4470.0
2019.12.03,41200,450,41200,41200,40500,23791,-2937.0,7017.0
2019.12.02,40750,300,40450,41500,40450,36044,-8068.0,10612.0
2019.11.29,40450,-750,41600,41600,40100,77615,-32624.0,24339.0
2019.11.28,41200,-1300,42400,42900,41050,52980,-16584.0,2617.0
2019.11.27,42500,-200,42850,43300,42100,44739,-7513.0,5802.0
2019.11.26,42700,-650,42900,43250,42300,53142,-5345.0,565.0
2019.11.25,43350,2050,41600,43350,40600,69536,-9614.0,20022.0
2019.11.22,41300,-1100,42500,42500,40900,48878,-16049.0,7405.0
2019.11.21,42400,250,41500,42400,41200,74743,-21341.0,32722.0
2019.11.20,42150,-200,41950,42450,41550,83322,-33801.0,39622.0
2019.11.19,42350,-1000,43400,43900,41950,122696,-62537.0,52403.0
2019.11.18,43350,-3450,46250,46800,42700,143027,-54059.0,-8945.0
2019.11.15,46800,900,45900,47350,45800,43095,-2395.0,5739.0
2019.11.14,45900,-550,46850,46900,45750,33315,-6876.0,4205.0
2019.11.13,46450,-450,46950,46950,46300,41823,-14666.0,14532.0
2019.11.12,46900,650,46700,48150,45800,66531,-4349.0,21949.0
2019.11.11,46250,400,45900,46600,45150,48834,9001.0,-1238.0
2019.11.08,45850,-50,45700,46300,45300,39979,-3377.0,4765.0
2019.11.07,45900,250,45200,46100,44900,63299,-17063.0,16262.0
2019.11.06,45650,650,45050,46400,45050,93509,-23750.0,31027.0
2019.11.05,45000,200,44800,45200,44400,56747,-25766.0,24049.0
2019.11.04,44800,-900,45800,46250,44150,108938,-40578.0,36096.0
2019.11.01,45700,100,45800,45900,45150,107617,-44954.0,40403.0
2019.10.31,45600,-1600,47200,47200,45250,123783,-52375.0,42565.0
2019.10.30,47200,-800,47750,47950,46700,46990,-20546.0,11046.0
2019.10.29,48000,100,47900,48450,47700,48155,-24043.0,25336.0
2019.10.28,47900,350,48050,48550,47500,27932,-5512.0,9739.0
2019.10.25,47550,-100,47050,48000,47050,51736,-11430.0,16120.0
2019.10.24,47650,-550,48450,49150,47300,92129,-23163.0,21914.0
2019.10.23,48200,-1100,50400,51100,47250,157118,-32446.0,-4110.0
2019.10.22,49300,1050,48250,49300,47850,51364,-10703.0,14000.0
2019.10.21,48250,-1450,50500,50500,48050,44968,-9821.0,-2455.0
2019.10.18,49700,700,49800,50600,49150,138110,-34808.0,44869.0
2019.10.17,49000,-150,49300,49550,48700,36700,-7367.0,6068.0
2019.10.16,49150,-100,49500,49900,48250,79641,-23093.0,13469.0
2019.10.15,49250,1550,48100,49900,47950,122477,-41852.0,52684.0
2019.10.14,47700,-300,48000,48400,46750,78632,-26078.0,18553.0
2019.10.11,48000,800,47200,48750,47200,88496,-14943.0,24754.0
2019.10.10,47200,-1150,47800,48350,47100,88128,-29784.0,19757.0
2019.10.08,48350,50,47650,48450,47350,82795,8071.0,-4748.0
2019.10.07,48300,1700,46300,48500,46300,97351,2093.0,12678.0
2019.10.04,46600,150,47400,47400,45750,197835,-7642.0,-10870.0
2019.10.02,46450,-6050,49900,49900,45050,901078,426561.0,36009.0
2019.10.01,52500,-1800,55000,55000,52100,41741,-2852.0,-6384.0
2019.09.30,54300,2100,52400,54300,52200,55684,829.0,2868.0
2019.09.27,52200,-2500,54700,54800,51500,66929,-19373.0,10295.0
2019.09.26,54700,-900,55500,55900,53100,64521,-28684.0,28069.0
2019.09.25,55600,-100,55700,56900,55100,43692,-7551.0,14213.0
2019.09.24,55700,-600,56300,56500,54100,53841,3684.0,3183.0
2019.09.23,56300,4300,52400,56900,52400,140975,-9274.0,58019.0
2019.09.20,52000,800,51700,52300,51400,64086,-14982.0,18437.0
2019.09.19,51200,-100,51300,51700,50300,88160,-49444.0,37364.0
2019.09.18,51300,-1300,52900,53000,51100,50831,-25596.0,13498.0
2019.09.17,52600,-1800,54500,54500,52400,84531,-36498.0,23551.0
2019.09.16,54400,-1500,55800,55800,52800,64808,-3665.0,-4796.0
2019.09.11,55900,3000,53600,55900,53300,148990,-30779.0,45859.0
2019.09.10,52900,200,52900,53500,52200,46273,-24790.0,26162.0
2019.09.09,52700,-100,53600,54900,52000,67625,-32516.0,31139.0
2019.09.06,52800,400,52100,52900,51900,37151,-19855.0,20615.0
2019.09.05,52400,-500,52400,53100,51800,56634,-26084.0,25141.0
2019.09.04,52900,1100,52200,53300,51700,40483,-10075.0,17293.0
2019.09.03,51800,-700,52100,53600,51100,42651,-23777.0,15087.0
2019.09.02,52500,200,51800,53400,51800,31733,-15202.0,18225.0
2019.08.30,52300,0,52700,54000,51100,64183,-13732.0,8326.0
2019.08.29,52300,400,51600,52500,51300,33413,-5225.0,6912.0
2019.08.28,51900,300,52100,52700,51400,30306,-2905.0,4147.0
2019.08.27,51600,300,51300,52000,51000,48907,-16758.0,10313.0
2019.08.26,51300,-600,51900,52200,51000,30707,-9398.0,8591.0
