,close,diff,open,high,low,volume,agency,foreign
2020.01.15,232500.0,0.0,232500.0,232500.0,232500.0,3176.0,,
2020.01.14,232500.0,-1000.0,233500.0,236000.0,231500.0,27710.0,-4936.0,3156.0
2020.01.13,233500.0,1500.0,233000.0,234000.0,231500.0,27357.0,-1689.0,604.0
2020.01.10,230000.0,-500.0,228500.0,230000.0,227000.0,5892.0,-2203.0,3196.0
2020.01.09,230500.0,4500.0,227000.0,231500.0,227000.0,39294.0,9303.0,-6514.0
2020.01.08,226000.0,-4500.0,226500.0,228500.0,224000.0,37014.0,4358.0,-3349.0
2020.01.07,230500.0,4000.0,227000.0,231000.0,225500.0,33226.0,-628.0,5343.0
2020.01.06,226500.0,-4000.0,226500.0,230500.0,226000.0,26424.0,-8725.0,9068.0
2020.01.03,230500.0,-1000.0,233000.0,233000.0,230000.0,38180.0,-5765.0,5823.0
2020.01.02,231500.0,-5000.0,237000.0,237000.0,230500.0,31296.0,-5325.0,-93.0
2019.12.30,236500.0,0.0,236000.0,236500.0,234000.0,22543.0,1630.0,260.0
2019.12.27,236500.0,1000.0,235500.0,238500.0,232500.0,33715.0,-2983.0,1965.0
2019.12.26,246000.0,4000.0,242000.0,246000.0,242000.0,27837.0,5942.0,-3191.0
2019.12.24,242000.0,-1500.0,244500.0,245000.0,240500.0,27338.0,-420.0,-1824.0
2019.12.23,243500.0,2000.0,242500.0,248500.0,242000.0,52716.0,13472.0,-4542.0
2019.12.20,241500.0,3500.0,238500.0,242000.0,238500.0,43307.0,6360.0,3984.0
2019.12.19,238000.0,2000.0,236000.0,239000.0,235000.0,33215.0,9795.0,-1741.0
2019.12.18,236000.0,0.0,235000.0,237000.0,234500.0,31535.0,-1398.0,5506.0
2019.12.17,236000.0,1500.0,233000.0,236000.0,232500.0,34049.0,-2442.0,7126.0
2019.12.16,234500.0,-1000.0,236000.0,239000.0,234500.0,27971.0,938.0,-580.0
2019.12.13,235500.0,-500.0,238000.0,238000.0,232500.0,36079.0,5473.0,216.0
2019.12.12,236000.0,9500.0,227500.0,238000.0,226500.0,122853.0,30065.0,11130.0
2019.12.11,226500.0,2000.0,225000.0,227000.0,223500.0,36532.0,6073.0,2389.0
2019.12.10,224500.0,5000.0,219500.0,225500.0,218500.0,56294.0,13687.0,9706.0
2019.12.09,219500.0,1000.0,218000.0,220500.0,218000.0,27229.0,1950.0,-616.0
2019.12.06,218500.0,2000.0,216500.0,218500.0,216000.0,17425.0,4874.0,504.0
2019.12.05,216500.0,-1000.0,216000.0,217500.0,215500.0,18625.0,2725.0,-1751.0
2019.12.04,217500.0,2000.0,214500.0,218000.0,214000.0,20887.0,5871.0,-249.0
2019.12.03,215500.0,-500.0,215000.0,216000.0,213500.0,19069.0,419.0,-4696.0
2019.12.02,216000.0,0.0,215500.0,218000.0,215500.0,24191.0,3736.0,-6421.0
2019.11.29,216000.0,-1500.0,218500.0,220000.0,215500.0,26540.0,-1074.0,-2551.0
2019.11.28,217500.0,-2000.0,218500.0,220000.0,217500.0,20020.0,-2758.0,-18.0
2019.11.27,219500.0,500.0,217500.0,219500.0,217000.0,15802.0,1701.0,3916.0
2019.11.26,219000.0,1000.0,217000.0,219000.0,215500.0,65260.0,2481.0,926.0
2019.11.25,218000.0,3500.0,214000.0,218500.0,214000.0,29276.0,3196.0,2359.0
2019.11.22,214500.0,-2500.0,217000.0,217000.0,213000.0,32122.0,-759.0,-9817.0
2019.11.21,217000.0,1500.0,217000.0,218000.0,214000.0,34325.0,10990.0,-339.0
2019.11.20,215500.0,-1500.0,216000.0,219000.0,215500.0,29356.0,2382.0,-3940.0
2019.11.19,217000.0,-2500.0,218500.0,219000.0,216500.0,23026.0,-5505.0,-1636.0
2019.11.18,219500.0,500.0,218000.0,220000.0,217500.0,15382.0,2421.0,-46.0
2019.11.15,219000.0,1000.0,218000.0,219500.0,216000.0,31239.0,17056.0,-6682.0
2019.11.14,218000.0,4000.0,214500.0,218000.0,213500.0,45704.0,19238.0,-6253.0
2019.11.13,214000.0,-3000.0,217500.0,217500.0,213000.0,46466.0,-6169.0,-15118.0
2019.11.12,217000.0,-1000.0,218000.0,219000.0,215500.0,33464.0,-3772.0,-7847.0
2019.11.11,218000.0,-1000.0,218000.0,219000.0,216500.0,24126.0,-1321.0,-6720.0
2019.11.08,219000.0,0.0,219000.0,220000.0,217000.0,38470.0,955.0,-8981.0
2019.11.07,219000.0,-500.0,219500.0,220000.0,218000.0,23915.0,-401.0,-4822.0
2019.11.06,219500.0,-1500.0,220500.0,220500.0,219000.0,33274.0,-9311.0,-3983.0
2019.11.05,221000.0,1000.0,219500.0,221500.0,219000.0,26929.0,-696.0,3699.0
2019.11.04,220000.0,500.0,220500.0,221000.0,218500.0,34981.0,5177.0,-5818.0
2019.11.01,219500.0,-5000.0,224500.0,225000.0,216000.0,94454.0,-16634.0,-27824.0
2019.10.31,224500.0,3500.0,221500.0,227000.0,221500.0,50118.0,2906.0,12476.0
