,close,diff,open,high,low,volume,agency,foreign
2020.01.15,240000.0,0.0,240000.0,240000.0,240000.0,3431.0,,
2020.01.14,240000.0,6500.0,236000.0,241500.0,236000.0,34835.0,7168.0,-1079.0
2020.01.13,233500.0,4000.0,229500.0,235000.0,229500.0,31948.0,1985.0,-761.0
2020.01.10,228000.0,-3000.0,231000.0,231500.0,225000.0,8003.0,-10995.0,3171.0
2020.01.09,231000.0,1500.0,230000.0,233500.0,227000.0,54173.0,-12136.0,-5734.0
2020.01.08,229500.0,-4500.0,230000.0,232500.0,227500.0,36835.0,-7211.0,1185.0
2020.01.07,234000.0,500.0,236000.0,236500.0,232500.0,29816.0,-6465.0,-756.0
2020.01.06,233500.0,-7500.0,239500.0,240500.0,232000.0,39960.0,-3709.0,-5056.0
2020.01.03,241000.0,-4000.0,245500.0,248000.0,240500.0,40183.0,-8619.0,-3410.0
2020.01.02,245000.0,-7500.0,252500.0,253000.0,245000.0,32615.0,-2136.0,-5534.0
2019.12.30,252500.0,2500.0,252500.0,254500.0,250000.0,31019.0,14594.0,-4557.0
2019.12.27,250000.0,7000.0,246000.0,251500.0,241000.0,50065.0,10131.0,-54.0
2019.12.26,243000.0,1000.0,244000.0,245000.0,241500.0,32651.0,17620.0,-5715.0
2019.12.24,242000.0,-1500.0,245500.0,245500.0,241500.0,17060.0,-1211.0,948.0
2019.12.23,243500.0,2000.0,244000.0,244500.0,240000.0,33748.0,4810.0,10721.0
2019.12.20,241500.0,500.0,242500.0,244000.0,240500.0,90727.0,-1252.0,10936.0
2019.12.19,241000.0,-1000.0,244000.0,244000.0,237500.0,69492.0,-2852.0,4652.0
2019.12.18,242000.0,-7000.0,248000.0,250500.0,240500.0,58139.0,1135.0,-15496.0
2019.12.17,249000.0,1000.0,246500.0,251000.0,246000.0,22899.0,1833.0,-1476.0
2019.12.16,248000.0,-6000.0,254500.0,254500.0,247500.0,49511.0,6513.0,-2519.0
2019.12.13,254000.0,2000.0,252500.0,257000.0,252500.0,29909.0,2026.0,-810.0
2019.12.12,252000.0,0.0,253500.0,254000.0,251500.0,47410.0,7075.0,-4612.0
2019.12.11,252000.0,-1500.0,253500.0,254000.0,248500.0,24453.0,2581.0,351.0
2019.12.10,253500.0,14000.0,239000.0,255000.0,239000.0,94999.0,25742.0,8697.0
2019.12.09,239500.0,-1500.0,243000.0,243000.0,239000.0,24462.0,-1423.0,-1390.0
2019.12.06,241000.0,2000.0,238500.0,243000.0,238000.0,15469.0,603.0,508.0
2019.12.05,239000.0,500.0,238500.0,241000.0,237500.0,24323.0,4526.0,-3533.0
2019.12.04,238500.0,-7000.0,244000.0,244500.0,238000.0,32177.0,2493.0,-8543.0
2019.12.03,245500.0,-1000.0,247500.0,247500.0,241500.0,18475.0,2293.0,-1217.0
2019.12.02,246500.0,-1500.0,250000.0,250000.0,246000.0,15768.0,4979.0,-3596.0
2019.11.29,248000.0,-1000.0,251000.0,251500.0,246500.0,24431.0,-1147.0,999.0
2019.11.28,249000.0,-1000.0,247500.0,250000.0,245500.0,16238.0,4606.0,-2603.0
2019.11.27,250000.0,6500.0,245500.0,250500.0,245000.0,26679.0,6695.0,5668.0
2019.11.26,243500.0,-6500.0,250000.0,250500.0,243500.0,58966.0,-378.0,-10910.0
2019.11.25,250000.0,2000.0,246500.0,250000.0,246500.0,15569.0,3999.0,-2927.0
2019.11.22,248000.0,1500.0,243500.0,249500.0,243500.0,17071.0,4060.0,-267.0
2019.11.21,246500.0,-1500.0,248500.0,252000.0,245500.0,33270.0,17280.0,-9799.0
2019.11.20,248000.0,-1500.0,247500.0,249500.0,245000.0,29168.0,988.0,-1062.0
2019.11.19,249500.0,-1000.0,250000.0,250500.0,246000.0,23380.0,6939.0,-4907.0
2019.11.18,250500.0,1000.0,253000.0,254500.0,248500.0,45239.0,9236.0,-8626.0
2019.11.15,249500.0,3500.0,247500.0,251500.0,246000.0,37875.0,10349.0,-12246.0
2019.11.14,246000.0,-8000.0,254500.0,256000.0,245500.0,66554.0,-1210.0,-18184.0
2019.11.13,254000.0,-2000.0,255000.0,256000.0,251500.0,52766.0,12425.0,-8901.0
2019.11.12,256000.0,18000.0,245000.0,258500.0,245000.0,151898.0,33860.0,14569.0
2019.11.11,238000.0,-6500.0,244000.0,244000.0,237500.0,36091.0,-5683.0,699.0
2019.11.08,244500.0,-4000.0,247000.0,248000.0,242000.0,40097.0,-2021.0,-5274.0
2019.11.07,248500.0,5000.0,244000.0,250000.0,243000.0,66309.0,19709.0,-3880.0
2019.11.06,243500.0,-2000.0,245000.0,245500.0,241500.0,51049.0,1295.0,-1552.0
2019.11.05,245500.0,6500.0,239000.0,246500.0,237000.0,78413.0,27178.0,5382.0
2019.11.04,239000.0,8500.0,230500.0,240000.0,230500.0,85481.0,22602.0,931.0
2019.11.01,230500.0,2000.0,227000.0,231000.0,227000.0,24268.0,6017.0,278.0
2019.10.31,228500.0,2000.0,226500.0,230500.0,226500.0,24426.0,6112.0,-2627.0
2019.10.30,226500.0,0.0,230000.0,230500.0,226500.0,27871.0,-2772.0,194.0
2019.10.29,226500.0,-4000.0,231000.0,231500.0,226000.0,25135.0,409.0,-3866.0
2019.10.28,230500.0,2000.0,230000.0,232000.0,229000.0,28648.0,1004.0,6383.0
2019.10.25,228500.0,0.0,226500.0,229000.0,224500.0,24088.0,-3782.0,7137.0
2019.10.24,228500.0,500.0,225000.0,229000.0,224500.0,22164.0,-1154.0,2452.0
2019.10.23,228000.0,-2500.0,226000.0,229000.0,225000.0,35254.0,-3092.0,-1303.0
2019.10.22,230500.0,1500.0,229500.0,231500.0,228500.0,35484.0,7517.0,-2048.0
2019.10.21,229000.0,6000.0,226000.0,230000.0,223500.0,39310.0,12026.0,5496.0
2019.10.18,223000.0,-500.0,225500.0,226000.0,222000.0,46498.0,467.0,3737.0
2019.10.17,223500.0,500.0,224500.0,227500.0,222500.0,34165.0,9332.0,-1913.0
2019.10.16,223000.0,1000.0,222000.0,226000.0,221500.0,43551.0,10267.0,-5058.0
2019.10.15,222000.0,3000.0,219000.0,224500.0,218500.0,44357.0,20238.0,-8984.0
2019.10.14,219000.0,2000.0,218500.0,222000.0,218000.0,30818.0,792.0,724.0
2019.10.11,217000.0,5000.0,214000.0,217000.0,214000.0,39385.0,-2082.0,4922.0
2019.10.10,212000.0,-4500.0,216000.0,216500.0,211500.0,80867.0,3777.0,-21004.0
2019.10.08,216500.0,2500.0,213000.0,218500.0,213000.0,35798.0,4320.0,3926.0
2019.10.07,214000.0,-500.0,214000.0,219000.0,213000.0,62659.0,-9332.0,-2738.0
2019.10.04,214500.0,-6500.0,220000.0,221500.0,213000.0,84798.0,-26512.0,-9357.0
2019.10.02,221000.0,-10500.0,230000.0,230500.0,219500.0,90728.0,-32189.0,-7652.0
2019.10.01,231500.0,-3000.0,232500.0,234000.0,228500.0,51391.0,-7926.0,6023.0
2019.09.30,234500.0,500.0,234000.0,235000.0,231500.0,16739.0,872.0,-2482.0
2019.09.27,234000.0,-2500.0,238000.0,238000.0,232000.0,17984.0,-912.0,-2142.0
2019.09.26,236500.0,500.0,236000.0,240000.0,234500.0,23936.0,119.0,1222.0
2019.09.25,236000.0,-500.0,238000.0,241000.0,236000.0,32976.0,5749.0,2302.0
2019.09.24,236500.0,2000.0,233500.0,237500.0,233500.0,33048.0,4253.0,1906.0
2019.09.23,234500.0,500.0,234500.0,237000.0,234000.0,28693.0,2252.0,-3731.0
2019.09.20,234000.0,-3500.0,238000.0,238500.0,233500.0,70675.0,-3867.0,-6787.0
2019.09.19,237500.0,-8500.0,245000.0,245500.0,236500.0,60535.0,-12799.0,-7407.0
2019.09.18,246000.0,6500.0,240000.0,246500.0,239000.0,53505.0,16185.0,1767.0
2019.09.17,239500.0,-2500.0,242000.0,242500.0,239000.0,32294.0,1072.0,-7721.0
2019.09.16,242000.0,8000.0,235500.0,243000.0,235000.0,66045.0,25508.0,-8330.0
2019.09.11,234000.0,4000.0,231000.0,236500.0,230000.0,90165.0,21058.0,-13418.0
2019.09.10,230000.0,3000.0,226500.0,231500.0,226000.0,42900.0,4448.0,-8626.0
2019.09.09,227000.0,-500.0,227000.0,229500.0,226500.0,27670.0,-6056.0,-2060.0
2019.09.06,227500.0,-2000.0,229500.0,231000.0,226500.0,32286.0,-5545.0,-933.0
2019.09.05,229500.0,3000.0,226500.0,230000.0,225500.0,60916.0,-12967.0,7692.0
2019.09.04,226500.0,2000.0,224500.0,227500.0,223500.0,43014.0,-13019.0,3941.0
2019.09.03,224500.0,-1500.0,224500.0,227000.0,223000.0,55037.0,-20793.0,6158.0
2019.09.02,226000.0,-2500.0,226000.0,228000.0,225000.0,34148.0,-9342.0,1829.0
2019.08.30,228500.0,6000.0,224500.0,229500.0,224500.0,40163.0,-4913.0,3149.0
2019.08.29,222500.0,1000.0,222000.0,224500.0,222000.0,28891.0,-7299.0,9329.0
2019.08.28,221500.0,-1500.0,223500.0,223500.0,219000.0,43093.0,-19256.0,10908.0
2019.08.27,223000.0,-2000.0,225500.0,226000.0,221500.0,61012.0,-8321.0,741.0
2019.08.26,225000.0,-4500.0,226000.0,226000.0,223000.0,37768.0,728.0,7492.0
2019.08.23,229500.0,-2000.0,229500.0,230500.0,228500.0,33445.0,-4885.0,-3317.0
2019.08.22,231500.0,1500.0,230500.0,232500.0,229500.0,54690.0,-10785.0,5086.0
2019.08.21,230000.0,-4000.0,234000.0,234000.0,230000.0,48694.0,-13421.0,-6320.0
2019.08.20,234000.0,3500.0,231000.0,234000.0,229000.0,34301.0,-7803.0,4175.0
2019.08.19,230500.0,1000.0,229500.0,232500.0,229000.0,43206.0,-20558.0,10456.0
2019.08.16,229500.0,-5000.0,232000.0,233500.0,227000.0,68668.0,-22823.0,9706.0
2019.08.14,234500.0,-1000.0,237000.0,241500.0,234500.0,56356.0,-19305.0,7289.0
2019.08.13,235500.0,-7000.0,241000.0,241000.0,232500.0,89398.0,-12598.0,1986.0
2019.08.12,242500.0,-5500.0,248500.0,249500.0,241000.0,75526.0,-30188.0,21660.0
2019.08.09,248000.0,-24000.0,268000.0,268500.0,247000.0,226654.0,-98916.0,-11686.0
2019.08.08,272000.0,6000.0,271000.0,277000.0,264000.0,38716.0,3931.0,-70.0
2019.08.07,266000.0,-3500.0,267500.0,272000.0,265500.0,23274.0,-1218.0,651.0
2019.08.06,269500.0,-2000.0,264000.0,273000.0,260000.0,35975.0,5433.0,-1712.0
2019.08.05,271500.0,-10000.0,280000.0,280500.0,267500.0,43387.0,-906.0,4805.0
2019.08.02,281500.0,-5000.0,282500.0,286000.0,280500.0,18925.0,-1196.0,2595.0
2019.08.01,286500.0,1500.0,283000.0,288000.0,280000.0,19870.0,1497.0,2652.0
2019.07.31,285000.0,3000.0,284000.0,285500.0,280500.0,21059.0,450.0,2815.0
2019.07.30,282000.0,2500.0,282500.0,283500.0,279000.0,15672.0,2295.0,-458.0
2019.07.29,279500.0,-3500.0,280000.0,287000.0,278500.0,18924.0,773.0,1724.0
2019.07.26,283000.0,-7000.0,288500.0,290000.0,282500.0,26530.0,-34.0,-4366.0
2019.07.25,290000.0,5000.0,283500.0,290500.0,282500.0,37271.0,-8526.0,18760.0
2019.07.24,285000.0,-2500.0,286500.0,287500.0,283500.0,15823.0,-2384.0,-392.0
2019.07.23,287500.0,5000.0,282500.0,288500.0,282000.0,17025.0,2025.0,1367.0
2019.07.22,282500.0,-2000.0,283500.0,285500.0,282500.0,11022.0,-3985.0,2422.0
2019.07.19,284500.0,500.0,284500.0,288000.0,283000.0,18480.0,3529.0,-2044.0
2019.07.18,284000.0,2000.0,281000.0,286000.0,280000.0,18264.0,936.0,1612.0
2019.07.17,282000.0,-1500.0,283000.0,283500.0,279500.0,18368.0,-5298.0,3646.0
2019.07.16,283500.0,-2500.0,286500.0,289500.0,281000.0,25092.0,-8916.0,2496.0
2019.07.15,286000.0,-5000.0,288500.0,290000.0,286000.0,20422.0,-6994.0,1156.0
2019.07.12,291000.0,6000.0,284500.0,292500.0,283000.0,20975.0,2179.0,-1537.0
2019.07.11,285000.0,2000.0,283500.0,288000.0,283000.0,24287.0,-4324.0,6205.0
2019.07.10,283000.0,-1000.0,284500.0,287000.0,283000.0,11696.0,-3829.0,2234.0
2019.07.09,284000.0,-5000.0,287500.0,291500.0,284000.0,23273.0,-4364.0,1411.0
2019.07.08,289000.0,-5000.0,294500.0,294500.0,288000.0,19281.0,-5010.0,6974.0
2019.07.05,294000.0,0.0,294500.0,296500.0,291000.0,13809.0,779.0,-544.0
2019.07.04,294000.0,-500.0,296000.0,296000.0,289000.0,17681.0,-3579.0,2954.0
2019.07.03,294500.0,2000.0,295000.0,296000.0,293000.0,18668.0,-2835.0,6767.0
2019.07.02,292500.0,-5500.0,295500.0,296000.0,292000.0,24991.0,-10340.0,5361.0
2019.07.01,298000.0,1000.0,298500.0,299500.0,294500.0,18540.0,-4429.0,6239.0
2019.06.28,297000.0,-1000.0,298500.0,298500.0,293500.0,32758.0,-9560.0,9945.0
2019.06.27,298000.0,1000.0,296000.0,300000.0,295500.0,25794.0,-2171.0,7081.0
2019.06.26,297000.0,-4500.0,299500.0,300000.0,297000.0,22918.0,-2783.0,6324.0
2019.06.25,301500.0,1000.0,301000.0,302500.0,298000.0,30310.0,-4049.0,9071.0
2019.06.24,300500.0,-1000.0,302000.0,302000.0,297500.0,73162.0,6773.0,38.0
2019.06.21,301500.0,3500.0,296500.0,301500.0,296000.0,37798.0,3495.0,9497.0
2019.06.20,298000.0,500.0,296000.0,298500.0,296000.0,26386.0,3002.0,1772.0
2019.06.19,297500.0,2000.0,295000.0,299500.0,292500.0,36179.0,12976.0,-4284.0
2019.06.18,295500.0,6500.0,289500.0,295500.0,289500.0,32169.0,6055.0,-1488.0
2019.06.17,289000.0,-5000.0,294000.0,294000.0,288500.0,29117.0,-122.0,-2740.0
2019.06.14,294000.0,6000.0,286000.0,294000.0,283000.0,50829.0,19298.0,-6381.0
2019.06.13,288000.0,3000.0,286000.0,288000.0,281000.0,39712.0,615.0,2224.0
2019.06.12,285000.0,1000.0,286000.0,286000.0,283500.0,22023.0,806.0,-515.0
2019.06.11,284000.0,-1000.0,284000.0,285500.0,282500.0,22826.0,452.0,-3804.0
2019.06.10,285000.0,5000.0,281500.0,285500.0,280000.0,22772.0,7788.0,190.0
2019.06.07,280000.0,-2000.0,281500.0,282500.0,278500.0,21458.0,-486.0,-2689.0
