,close,diff,open,high,low,volume,agency,foreign
2020.01.15,116000.0,0.0,116000.0,116000.0,116000.0,102058.0,,
2020.01.14,116000.0,1000.0,115500.0,117000.0,115500.0,739639.0,4173.0,-104149.0
2020.01.13,115000.0,1500.0,113500.0,115500.0,113000.0,686416.0,-12086.0,-46934.0
2020.01.10,114000.0,2500.0,112500.0,114500.0,112000.0,286984.0,-35702.0,-98355.0
2020.01.09,111500.0,-500.0,113000.0,114500.0,110000.0,1373461.0,-338111.0,72838.0
2020.01.08,112000.0,-3500.0,115000.0,115500.0,111500.0,1044825.0,-185336.0,-13180.0
2020.01.07,115500.0,-500.0,116500.0,117000.0,115500.0,674196.0,-98265.0,-50144.0
2020.01.06,116000.0,0.0,116000.0,117000.0,115500.0,334574.0,-43658.0,-9848.0
2020.01.03,116000.0,-2000.0,118500.0,119000.0,115000.0,1145187.0,-179770.0,-240117.0
2020.01.02,118000.0,-2500.0,121000.0,121000.0,118000.0,556532.0,-105639.0,-118013.0
2019.12.30,120500.0,0.0,120500.0,121500.0,120000.0,467794.0,38214.0,-86013.0
2019.12.27,120500.0,-2000.0,121000.0,121000.0,120000.0,422565.0,-69444.0,-43387.0
2019.12.26,122500.0,500.0,122500.0,123000.0,121500.0,552469.0,94.0,-179985.0
2019.12.24,122000.0,-500.0,123000.0,123000.0,121500.0,600726.0,197248.0,-244653.0
2019.12.23,122500.0,-1500.0,124000.0,125000.0,122000.0,1462906.0,487776.0,-625633.0
2019.12.20,124000.0,500.0,124000.0,124000.0,122500.0,1001899.0,13419.0,-14844.0
2019.12.19,123500.0,500.0,122500.0,123500.0,122000.0,905299.0,-72983.0,11454.0
2019.12.18,123000.0,1000.0,122000.0,123500.0,120500.0,1135407.0,63334.0,13993.0
2019.12.17,122000.0,3000.0,119500.0,123000.0,119000.0,1904603.0,245980.0,-105041.0
2019.12.16,119000.0,-2000.0,120500.0,121000.0,119000.0,1015046.0,22974.0,-325304.0
2019.12.13,121000.0,1000.0,121500.0,122500.0,119500.0,1058172.0,35125.0,-196813.0
2019.12.12,120000.0,1000.0,119500.0,120500.0,119000.0,5201616.0,197599.0,-254915.0
2019.12.11,119000.0,-1000.0,120500.0,120500.0,119000.0,1015977.0,-2159.0,-80442.0
2019.12.10,120000.0,500.0,119500.0,120500.0,119000.0,784383.0,-50555.0,-3080.0
2019.12.09,119500.0,1000.0,119500.0,120500.0,119000.0,902113.0,10607.0,-24060.0
2019.12.06,118500.0,500.0,118500.0,119500.0,118000.0,1504634.0,-6108.0,-96371.0
2019.12.05,118000.0,-4000.0,121500.0,122500.0,117500.0,1560647.0,44561.0,-397588.0
2019.12.04,122000.0,500.0,120000.0,124000.0,120000.0,1498918.0,-20477.0,36778.0
2019.12.03,121500.0,0.0,120000.0,121500.0,119000.0,849994.0,-4904.0,50669.0
2019.12.02,121500.0,500.0,121000.0,121500.0,118500.0,862135.0,-80502.0,3074.0
2019.11.29,121000.0,-3000.0,123500.0,124500.0,120000.0,1016506.0,-26533.0,-221326.0
2019.11.28,124000.0,500.0,123500.0,125000.0,123000.0,742295.0,40099.0,31378.0
2019.11.27,123500.0,1000.0,123000.0,124000.0,123000.0,697261.0,10159.0,20047.0
2019.11.26,122500.0,-2500.0,124500.0,125500.0,122500.0,1854318.0,104813.0,-325346.0
2019.11.25,125000.0,1500.0,124000.0,125500.0,123500.0,640837.0,-38668.0,67538.0
2019.11.22,123500.0,-1000.0,124000.0,125500.0,123500.0,707333.0,137873.0,-131172.0
2019.11.21,124500.0,0.0,124000.0,124500.0,123000.0,724349.0,-10248.0,-9299.0
2019.11.20,124500.0,-500.0,124500.0,124500.0,123500.0,593391.0,4502.0,-61820.0
2019.11.19,125000.0,-1000.0,125000.0,126000.0,124500.0,537780.0,8366.0,-7937.0
2019.11.18,126000.0,500.0,125000.0,126000.0,124500.0,596279.0,-5816.0,-50117.0
2019.11.15,125500.0,1000.0,124500.0,125500.0,124000.0,469109.0,151012.0,-106679.0
2019.11.14,124500.0,0.0,125000.0,125000.0,124000.0,540352.0,-17664.0,-15777.0
2019.11.13,124500.0,-1000.0,125000.0,126000.0,124500.0,528121.0,100560.0,-110742.0
2019.11.12,125500.0,2000.0,123500.0,125500.0,123500.0,598855.0,79321.0,-32294.0
2019.11.11,123500.0,-500.0,124000.0,124500.0,123500.0,370258.0,34252.0,-59684.0
2019.11.08,124000.0,500.0,124000.0,124500.0,123500.0,335809.0,9850.0,-51035.0
2019.11.07,123500.0,0.0,123500.0,124500.0,123000.0,853783.0,72238.0,-207101.0
2019.11.06,123500.0,-1500.0,125500.0,126000.0,123500.0,682414.0,114809.0,-236102.0
2019.11.05,125000.0,1000.0,124000.0,125500.0,124000.0,471601.0,17636.0,-4953.0
2019.11.04,124000.0,0.0,123500.0,125000.0,123000.0,475831.0,104526.0,-135156.0
2019.11.01,124000.0,2000.0,121500.0,124000.0,121000.0,470554.0,-24632.0,88415.0
2019.10.31,122000.0,-500.0,122500.0,123500.0,121500.0,441488.0,18962.0,-75649.0
2019.10.30,122500.0,0.0,122500.0,123000.0,121500.0,400285.0,-97938.0,65369.0
2019.10.29,122500.0,1000.0,122000.0,123000.0,121500.0,797389.0,-53110.0,12679.0
2019.10.28,121500.0,-2000.0,124500.0,125000.0,121500.0,564300.0,47476.0,-123025.0
2019.10.25,123500.0,1500.0,122000.0,124000.0,121500.0,983777.0,-10558.0,17946.0
2019.10.24,122000.0,1000.0,121000.0,122500.0,120000.0,655232.0,5330.0,-66109.0
2019.10.23,121000.0,-1000.0,121500.0,122500.0,120500.0,511570.0,-30114.0,-58742.0
2019.10.22,122000.0,0.0,121500.0,122500.0,120000.0,523445.0,-25923.0,-89884.0
2019.10.21,122000.0,-1000.0,124000.0,124000.0,122000.0,372561.0,-24110.0,-77271.0
2019.10.18,123000.0,0.0,123500.0,124500.0,122500.0,418395.0,3759.0,-21582.0
2019.10.17,123000.0,0.0,123000.0,124500.0,122000.0,519468.0,34160.0,-129302.0
2019.10.16,123000.0,1000.0,123000.0,124000.0,122000.0,433874.0,2826.0,-44642.0
2019.10.15,122000.0,0.0,122000.0,123000.0,120500.0,661262.0,47336.0,-245897.0
2019.10.14,122000.0,-4000.0,125000.0,126000.0,122000.0,1260866.0,-19876.0,-498093.0
2019.10.11,126000.0,-500.0,127000.0,127500.0,126000.0,369552.0,-109632.0,16618.0
2019.10.10,126500.0,-3000.0,127000.0,128000.0,125500.0,771396.0,-55963.0,-133005.0
2019.10.08,129500.0,1500.0,128000.0,130500.0,127500.0,391115.0,38094.0,3974.0
2019.10.07,128000.0,1500.0,128000.0,129000.0,127000.0,258951.0,-25606.0,33107.0
2019.10.04,126500.0,-2000.0,129500.0,130000.0,126500.0,488988.0,-117589.0,43842.0
2019.10.02,128500.0,-4000.0,131000.0,131500.0,128000.0,448012.0,-122771.0,21094.0
2019.10.01,132500.0,-1500.0,134000.0,134000.0,131500.0,388512.0,14206.0,-75777.0
2019.09.30,134000.0,500.0,133500.0,135500.0,133000.0,429631.0,5909.0,27962.0
2019.09.27,133500.0,500.0,134000.0,134000.0,131000.0,348902.0,37270.0,-11072.0
2019.09.26,133000.0,-1500.0,136000.0,136500.0,132000.0,453068.0,-15391.0,-2727.0
2019.09.25,134500.0,500.0,133000.0,135000.0,131500.0,448004.0,52311.0,-980.0
2019.09.24,134000.0,1000.0,134000.0,135000.0,132000.0,615506.0,176067.0,-131947.0
