0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,38250,600,38750,38750,37750,33568,-11962.0,657.0
2020.01.08,37650,-1200,38800,38800,36900,55207,8462.0,3996.0
2020.01.07,38850,350,38650,39100,38250,38676,-6653.0,12248.0
2020.01.06,38500,400,38000,39050,37450,80918,-2655.0,32937.0
2020.01.03,38100,750,37450,38750,37450,47462,6988.0,8672.0
2020.01.02,37350,-650,37800,37800,37000,42689,-19213.0,-3895.0
2019.12.30,38000,-50,38400,38850,37750,34875,-9173.0,14077.0
2019.12.27,38050,-50,38350,38600,37800,15477,120.0,4218.0
2019.12.26,38100,-200,38600,38600,37450,43653,-6603.0,15213.0
2019.12.24,38300,-750,39200,39500,38250,52975,347.0,10306.0
2019.12.23,39050,50,39450,39650,38450,60627,8657.0,-6990.0
2019.12.20,39000,1450,37700,39150,37100,106521,35089.0,18103.0
2019.12.19,37550,150,38400,38750,37200,66390,-19716.0,826.0
2019.12.18,37400,50,38000,38650,37150,79952,-26248.0,17575.0
2019.12.17,37350,500,37000,38150,36800,83118,-15995.0,10739.0
2019.12.16,36850,1300,35900,36850,34950,40459,3689.0,5538.0
2019.12.13,35550,-700,36450,36450,35350,30294,-14145.0,-1893.0
2019.12.12,36250,450,35800,36450,35350,31488,-10601.0,8145.0
2019.12.11,35800,-500,36300,36750,34950,32780,-10651.0,9048.0
2019.12.10,36300,-100,36250,36950,36000,18975,-2943.0,2131.0
2019.12.09,36400,0,36200,36900,36200,27256,-2778.0,7533.0
2019.12.06,36400,400,36000,36550,35350,29704,-1053.0,-150.0
2019.12.05,36000,350,35650,36300,35400,22641,9142.0,1135.0
2019.12.04,35650,50,35650,35800,34950,26117,7004.0,189.0
2019.12.03,35600,600,34750,35600,34750,26810,7256.0,4858.0
2019.12.02,35000,-350,34800,35950,34700,27787,-2301.0,7327.0
2019.11.29,35350,-400,36250,36250,34850,24272,-9665.0,9733.0
2019.11.28,35750,-700,36550,36600,35450,24324,-1174.0,3674.0
2019.11.27,36450,50,36700,36700,36100,29446,7911.0,1322.0
2019.11.26,36400,-1000,37750,38000,35900,99471,-60289.0,20708.0
2019.11.25,37400,-200,37650,38400,36950,45333,-1837.0,-2735.0
2019.11.22,37600,-100,37950,39250,37000,71749,6767.0,8429.0
2019.11.21,37700,-950,39050,39050,36600,70978,16195.0,-1084.0
2019.11.20,38650,1350,37400,38900,36900,63082,12080.0,-935.0
2019.11.19,37300,-500,37900,38300,36700,70708,-5117.0,-9604.0
2019.11.18,37800,300,37900,38300,37250,40467,-18046.0,5247.0
2019.11.15,37500,-700,37850,38300,37200,52861,-21708.0,12444.0
2019.11.14,38200,-250,38350,39600,37600,45580,-3878.0,3070.0
2019.11.13,38450,1700,37950,39950,37200,123026,25596.0,-734.0
2019.11.12,36750,-1600,38350,38500,35800,163411,-6835.0,10901.0
2019.11.11,38350,-950,39150,39150,37650,96761,-27515.0,-8968.0
2019.11.08,39300,3550,35850,39300,35750,381084,-28495.0,-18783.0
2019.11.07,35750,1850,34400,36000,34000,161149,46480.0,1227.0
2019.11.06,33900,0,33900,34200,33250,118881,-60425.0,-15005.0
2019.11.05,33900,-400,34250,34300,33450,39890,3103.0,-11116.0
2019.11.04,34300,-50,34350,34750,33650,48191,7368.0,-19285.0
2019.11.01,34350,1700,32400,34600,32400,97601,28718.0,-21677.0
2019.10.31,32650,1050,31600,32750,31050,50168,21643.0,-17220.0
2019.10.30,31600,-550,32200,32400,30200,25357,4625.0,-1716.0
2019.10.29,32150,-300,32450,32850,32050,32696,-374.0,-10941.0
2019.10.28,32450,-450,33400,33450,32200,28090,4420.0,-15600.0
2019.10.25,32900,200,32600,33150,32600,38425,12796.0,-12828.0
2019.10.24,32700,150,32600,32850,32050,27538,7453.0,-8242.0
2019.10.23,32550,-50,32850,32850,32250,25152,13619.0,-11513.0
2019.10.22,32600,-50,32750,32950,32100,26641,6538.0,-9939.0
2019.10.21,32650,-450,33100,33100,31950,46197,7929.0,-14460.0
2019.10.18,33100,150,32950,33150,32600,21969,1146.0,-5596.0
2019.10.17,32950,200,32950,33150,32300,22910,2063.0,-2132.0
2019.10.16,32750,900,32000,32850,31850,65697,7308.0,9348.0
2019.10.15,31850,-150,32000,32150,31350,21891,10338.0,-4341.0
2019.10.14,32000,600,31450,32000,30900,39708,4274.0,-961.0
2019.10.11,31400,800,30650,31400,30450,36179,-2785.0,-851.0
2019.10.10,30600,-700,31000,31250,30500,13345,-242.0,-2.0
2019.10.08,31300,350,30700,31300,30350,50200,-13482.0,-1120.0
2019.10.07,30950,-350,31350,31800,30800,27333,-7771.0,-1900.0
