0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,100065.0,15.0,100035.0,100065.0,100035.0,6641.0,7.0,0.0
2020.01.08,100050.0,0.0,100050.0,100055.0,100050.0,1078.0,-489.0,0.0
2020.01.07,100050.0,5.0,100045.0,100050.0,100045.0,1984.0,-92.0,0.0
2020.01.06,100045.0,10.0,100040.0,100045.0,100040.0,5639.0,-657.0,0.0
2020.01.03,100035.0,0.0,100030.0,100040.0,100030.0,3083.0,984.0,0.0
2020.01.02,100035.0,15.0,100025.0,100035.0,100025.0,2241.0,-1051.0,0.0
2019.12.30,100020.0,0.0,100020.0,100020.0,100015.0,25590.0,2882.0,0.0
2019.12.27,100020.0,15.0,100005.0,100020.0,100005.0,4556.0,-993.0,0.0
2019.12.26,101540.0,10.0,101515.0,101545.0,101515.0,7021.0,2546.0,0.0
2019.12.24,101530.0,0.0,101530.0,101530.0,101525.0,155.0,-73.0,0.0
2019.12.23,101530.0,5.0,101525.0,101530.0,101525.0,1332.0,-337.0,0.0
2019.12.20,101525.0,5.0,101515.0,101525.0,101515.0,827.0,50.0,0.0
2019.12.19,101520.0,10.0,101515.0,101525.0,101515.0,10879.0,349.0,0.0
2019.12.18,101510.0,5.0,101505.0,101510.0,101505.0,9681.0,-354.0,0.0
2019.12.17,101505.0,0.0,101500.0,101510.0,101500.0,3229.0,1564.0,0.0
2019.12.16,101505.0,10.0,101480.0,101505.0,101480.0,1592.0,494.0,0.0
2019.12.13,101495.0,-5.0,101500.0,101500.0,101495.0,23890.0,3747.0,0.0
2019.12.12,101500.0,15.0,101490.0,101500.0,101490.0,615.0,183.0,0.0
2019.12.11,101485.0,0.0,101485.0,101490.0,101485.0,10285.0,740.0,0.0
2019.12.10,101485.0,10.0,101480.0,101485.0,101480.0,314.0,58.0,0.0
2019.12.09,101475.0,-5.0,101480.0,101480.0,101475.0,732.0,-560.0,0.0
2019.12.06,101480.0,5.0,101470.0,101480.0,101470.0,1845.0,-60.0,0.0
2019.12.05,101475.0,10.0,101470.0,101475.0,101470.0,9308.0,-133.0,0.0
2019.12.04,101465.0,5.0,101440.0,101465.0,101440.0,2160.0,123.0,0.0
2019.12.03,101460.0,5.0,101455.0,101460.0,101455.0,1429.0,-282.0,0.0
2019.12.02,101455.0,0.0,101455.0,101455.0,101450.0,4002.0,-3053.0,0.0
2019.11.29,101455.0,5.0,101450.0,101455.0,101445.0,5595.0,-2072.0,0.0
2019.11.28,101450.0,15.0,101440.0,101450.0,101440.0,1985.0,347.0,0.0
2019.11.27,101435.0,0.0,101435.0,101435.0,101430.0,10204.0,-2104.0,0.0
2019.11.26,101435.0,5.0,101410.0,101435.0,101410.0,6255.0,-5732.0,0.0
2019.11.25,101430.0,5.0,101425.0,101430.0,101425.0,759.0,126.0,0.0
2019.11.22,101425.0,5.0,101425.0,101430.0,101420.0,623.0,393.0,0.0
2019.11.21,101420.0,5.0,101415.0,101425.0,101410.0,1243.0,-273.0,0.0
2019.11.20,101415.0,5.0,101415.0,101415.0,101410.0,681.0,-360.0,0.0
2019.11.19,101410.0,0.0,101410.0,101415.0,101410.0,18659.0,-6086.0,0.0
2019.11.18,101410.0,10.0,101390.0,101410.0,101390.0,13321.0,2199.0,0.0
2019.11.15,101400.0,-5.0,101400.0,101410.0,101400.0,15681.0,557.0,0.0
2019.11.14,101405.0,10.0,101410.0,101410.0,101400.0,959.0,312.0,0.0
2019.11.13,101395.0,5.0,101390.0,101395.0,101390.0,319.0,184.0,0.0
2019.11.12,101390.0,0.0,101385.0,101390.0,101385.0,3270.0,-2141.0,0.0
2019.11.11,101390.0,10.0,101385.0,101390.0,101385.0,950.0,-483.0,0.0
2019.11.08,101380.0,0.0,101380.0,101385.0,101380.0,1719.0,1103.0,0.0
2019.11.07,101380.0,10.0,101355.0,101380.0,101355.0,1209.0,-931.0,0.0
2019.11.06,101370.0,0.0,101365.0,101370.0,101365.0,3755.0,1331.0,0.0
2019.11.05,101370.0,5.0,101365.0,101370.0,101360.0,3556.0,-1546.0,0.0
2019.11.04,101365.0,5.0,101365.0,101365.0,101350.0,3290.0,-2848.0,0.0
2019.11.01,101360.0,5.0,101355.0,101360.0,101355.0,677.0,-41.0,0.0
2019.10.31,101355.0,10.0,101350.0,101355.0,101350.0,1584.0,-150.0,0.0
2019.10.30,101345.0,5.0,101340.0,101345.0,101340.0,2026.0,38.0,0.0
2019.10.29,101340.0,10.0,101335.0,101340.0,101335.0,937.0,624.0,0.0
2019.10.28,101330.0,-5.0,101310.0,101340.0,101310.0,3067.0,50.0,0.0
2019.10.25,101335.0,0.0,101335.0,101340.0,101335.0,2918.0,-1997.0,0.0
2019.10.24,101335.0,10.0,101330.0,101335.0,101330.0,4096.0,1591.0,0.0
2019.10.23,101325.0,0.0,101310.0,101325.0,101310.0,398.0,-135.0,0.0
