0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,525000,0,525000,537000,524000,3709,-256.0,-1171.0
2020.01.08,525000,-15000,536000,537000,523000,4994,-2018.0,-580.0
2020.01.07,540000,2000,539000,546000,538000,2116,-465.0,214.0
2020.01.06,538000,-10000,543000,550000,538000,2282,-694.0,-251.0
2020.01.03,548000,-1000,557000,558000,541000,4748,-1842.0,-390.0
2020.01.02,549000,-5000,554000,559000,545000,3126,-626.0,137.0
2019.12.30,554000,-4000,562000,563000,554000,2506,227.0,-316.0
2019.12.27,558000,3000,546000,560000,541000,3315,304.0,110.0
2019.12.26,555000,6000,553000,555000,549000,1777,839.0,-422.0
2019.12.24,549000,-6000,551000,558000,547000,3817,325.0,331.0
2019.12.23,555000,13000,547000,555000,545000,4473,653.0,1598.0
2019.12.20,542000,-14000,558000,558000,542000,6061,-261.0,-1834.0
2019.12.19,556000,4000,555000,557000,549000,1942,300.0,649.0
2019.12.18,552000,4000,547000,554000,547000,3074,107.0,947.0
2019.12.17,548000,0,543000,550000,543000,2953,-150.0,770.0
2019.12.16,548000,-2000,550000,555000,548000,2262,631.0,-574.0
2019.12.13,550000,6000,548000,553000,546000,3353,525.0,412.0
2019.12.12,544000,9000,537000,545000,533000,6065,404.0,-70.0
2019.12.11,535000,9000,529000,535000,526000,2222,124.0,475.0
2019.12.10,526000,-3000,530000,530000,514000,3878,-965.0,382.0
2019.12.09,529000,-11000,538000,539000,527000,4701,-1437.0,-646.0
2019.12.06,540000,-3000,543000,551000,537000,2713,-1301.0,-260.0
2019.12.05,543000,-4000,546000,553000,543000,2398,-417.0,-54.0
2019.12.04,547000,-4000,547000,553000,547000,2345,-303.0,-447.0
2019.12.03,551000,-5000,556000,556000,550000,2214,-794.0,-141.0
2019.12.02,556000,-1000,560000,561000,552000,2915,-333.0,-451.0
2019.11.29,557000,-11000,573000,573000,556000,3422,-910.0,56.0
2019.11.28,568000,4000,564000,571000,558000,4200,-538.0,1786.0
2019.11.27,564000,-2000,565000,565000,557000,3345,-90.0,1016.0
2019.11.26,566000,13000,551000,566000,550000,7998,-1345.0,736.0
2019.11.25,553000,2000,553000,555000,550000,3414,-1162.0,-127.0
2019.11.22,551000,-3000,557000,557000,551000,2664,-39.0,107.0
2019.11.21,554000,-9000,561000,562000,551000,5289,-1519.0,-864.0
2019.11.20,563000,-1000,561000,563000,556000,5085,-650.0,-959.0
2019.11.19,564000,-6000,568000,572000,562000,3655,-1280.0,-157.0
2019.11.18,570000,-2000,581000,581000,568000,1943,-403.0,-120.0
2019.11.15,572000,2000,562000,576000,562000,2807,368.0,-361.0
2019.11.14,570000,-5000,575000,575000,567000,2975,-357.0,-747.0
2019.11.13,575000,-4000,585000,585000,575000,1497,-221.0,-133.0
2019.11.12,579000,-2000,584000,584000,578000,1914,203.0,-103.0
2019.11.11,581000,3000,577000,585000,572000,2391,204.0,128.0
2019.11.08,578000,-3000,582000,583000,577000,2421,-597.0,18.0
2019.11.07,581000,6000,576000,583000,576000,2311,-349.0,205.0
2019.11.06,575000,-2000,573000,582000,573000,3308,-253.0,-124.0
2019.11.05,577000,1000,573000,579000,572000,1766,-481.0,459.0
2019.11.04,576000,8000,568000,576000,568000,2390,356.0,181.0
2019.11.01,568000,3000,563000,569000,562000,1116,-218.0,-209.0
2019.10.31,565000,-2000,567000,572000,565000,2276,227.0,-763.0
2019.10.30,567000,3000,564000,571000,563000,1726,-379.0,162.0
2019.10.29,564000,-6000,568000,574000,564000,1842,51.0,-700.0
2019.10.28,570000,1000,576000,577000,567000,1769,-210.0,10.0
2019.10.25,569000,-6000,568000,576000,568000,1405,0.0,-639.0
2019.10.24,575000,3000,568000,580000,568000,2012,-242.0,150.0
2019.10.23,572000,-9000,580000,585000,570000,1950,-897.0,94.0
2019.10.22,581000,-2000,580000,587000,580000,2141,-12.0,-68.0
2019.10.21,583000,0,586000,586000,582000,1469,148.0,172.0
2019.10.18,583000,4000,587000,587000,576000,1968,251.0,5.0
2019.10.17,579000,0,581000,584000,575000,2027,870.0,-300.0
2019.10.16,579000,4000,573000,582000,573000,1336,-8.0,-33.0
2019.10.15,575000,6000,570000,577000,570000,1492,-69.0,293.0
2019.10.14,569000,7000,569000,575000,566000,2129,511.0,715.0
