0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,80200,0,82900,82900,79800,146639,-10469.0,-33350.0
2020.01.08,80200,-2300,81500,81900,78700,152637,30921.0,-41063.0
2020.01.07,82500,3900,78800,82700,78800,206729,30495.0,10497.0
2020.01.06,78600,-2900,80800,82000,78500,106020,1167.0,-38156.0
2020.01.03,81500,-2300,85600,85600,81400,132147,-880.0,-33581.0
2020.01.02,83800,3900,79700,84100,78700,123691,14066.0,18979.0
2019.12.30,79900,1100,78200,80100,78200,51852,-4218.0,12273.0
2019.12.27,78800,400,79000,79000,77600,47259,-12092.0,2623.0
2019.12.26,78400,-300,79700,79800,78400,50847,-3323.0,-8024.0
2019.12.24,78700,-2000,81300,81300,78500,63237,-5604.0,-16565.0
2019.12.23,80700,100,81500,81600,79700,44018,-1022.0,669.0
2019.12.20,80600,1800,78600,80900,78600,69566,2719.0,19044.0
2019.12.19,78800,400,78900,78900,77900,35460,4346.0,427.0
2019.12.18,78400,200,78100,79200,78000,35250,317.0,-442.0
2019.12.17,78200,-800,79000,79100,78100,54632,-13462.0,-9926.0
2019.12.16,79000,-1200,80500,80600,78600,63956,-1445.0,-25839.0
2019.12.13,80200,800,80400,82500,80100,101917,-3600.0,9590.0
2019.12.12,79400,-100,80200,80600,79300,73112,-9686.0,3871.0
2019.12.11,79500,1000,79400,79800,78400,35294,4660.0,1880.0
2019.12.10,78500,800,78200,79300,77900,34277,1769.0,11704.0
2019.12.09,77700,-1900,79100,79600,77500,70008,-18351.0,2845.0
2019.12.06,79600,600,78600,80000,78600,42059,1874.0,9027.0
2019.12.05,79000,-1700,80000,81200,77000,99501,18647.0,-21640.0
2019.12.04,80700,1300,79300,80800,78200,58125,11102.0,4622.0
2019.12.03,79400,-100,79500,80000,78600,58652,-6581.0,11266.0
2019.12.02,79500,-1400,80800,82000,79400,101226,-715.0,-21556.0
2019.11.29,80900,1400,81300,84500,80600,316864,-1938.0,15237.0
2019.11.28,79500,1300,77100,79800,77000,68426,20148.0,-2366.0
2019.11.27,78200,0,79500,81400,78000,87395,6219.0,-15346.0
2019.11.26,78200,-1400,80600,80600,78100,84766,8113.0,-26927.0
2019.11.25,79600,2600,77900,80400,77700,105891,14248.0,-2320.0
2019.11.22,77000,1800,75300,77500,75300,55980,14415.0,2928.0
2019.11.21,75200,-200,75200,76600,74200,86935,6511.0,2196.0
2019.11.20,75400,-2000,77000,77500,75100,60759,4085.0,-6550.0
2019.11.19,77400,-1100,78500,78700,76900,75891,8381.0,-890.0
2019.11.18,78500,500,78200,78700,75700,104842,-9916.0,10681.0
2019.11.15,78000,2900,74300,78200,74300,112916,18135.0,36658.0
2019.11.14,75100,-4800,77900,77900,72100,383880,-52872.0,-28556.0
2019.11.13,79900,-2100,81300,81400,78300,132643,9064.0,-37565.0
2019.11.12,82000,1700,81200,82900,79700,100083,21999.0,-13826.0
2019.11.11,80300,-1900,82500,83300,79900,97670,-7816.0,-5734.0
2019.11.08,82200,-3100,87100,87900,81900,193165,-13190.0,-19697.0
2019.11.07,85300,-1700,87000,87700,84200,172152,34459.0,-47537.0
2019.11.06,87000,4600,83000,87400,82700,347174,114306.0,-47476.0
2019.11.05,82400,2600,80700,82700,79700,166592,31217.0,-29606.0
2019.11.04,79800,1900,78500,81300,77000,181056,60948.0,-22732.0
2019.11.01,77900,-2000,80200,83200,76300,304275,6833.0,-49227.0
2019.10.31,79900,4900,75600,83500,75400,547181,99638.0,2434.0
2019.10.30,75000,3300,71700,75300,71000,188835,35110.0,1329.0
2019.10.29,71700,1600,70300,72000,70300,88710,9718.0,24683.0
2019.10.28,70100,-100,70300,70700,69800,36813,2942.0,-1241.0
2019.10.25,70200,-200,70200,70600,69600,52819,1456.0,-8332.0
2019.10.24,70400,-1600,72100,72100,69000,141277,-10760.0,-45859.0
2019.10.23,72000,0,72100,72700,71600,55930,-4152.0,8708.0
2019.10.22,72000,1300,71000,72200,71000,62422,-5195.0,29222.0
2019.10.21,70700,-1200,72000,72500,70500,67838,-8568.0,-9606.0
2019.10.18,71900,-200,72900,73100,71700,53800,-16270.0,7579.0
2019.10.17,72100,300,71500,73800,71500,90512,-4839.0,15894.0
2019.10.16,71800,-500,72500,73100,71000,102606,-39925.0,8792.0
2019.10.15,72300,1300,71000,73300,70900,98999,-8119.0,49606.0
2019.10.14,71000,1300,70600,71300,69400,91531,-1809.0,16217.0
2019.10.11,69700,-1600,71700,72400,69200,131113,-33739.0,-13889.0
2019.10.10,71300,-1300,72600,73300,70600,76321,-3006.0,-12591.0
2019.10.08,72600,900,71400,73200,71400,87147,-23772.0,34416.0
2019.10.07,71700,1300,70500,72000,70300,97674,28061.0,16070.0
2019.10.04,70400,-3600,74000,74100,69900,211312,-8368.0,-78365.0
2019.10.02,74000,-1300,74600,75000,74000,47879,2223.0,-11601.0
2019.10.01,75300,2100,72500,75700,72500,93824,13622.0,35787.0
2019.09.30,73200,-1600,75000,75200,72300,99762,5804.0,-28955.0
2019.09.27,74800,1200,74000,76400,73400,144043,15563.0,17804.0
2019.09.26,73600,-200,74200,74700,73000,53380,3355.0,-4693.0
2019.09.25,73800,-700,74500,75200,73400,71819,12173.0,4010.0
2019.09.24,74500,1000,73700,74700,73000,68476,6111.0,11633.0
2019.09.23,73500,-1300,74300,74600,73100,76785,276.0,-13396.0
2019.09.20,74800,100,74800,74800,73800,50346,1543.0,-7731.0
2019.09.19,74700,300,74200,75500,73700,79555,5367.0,2474.0
2019.09.18,74400,0,74600,74800,73500,64045,11502.0,-1678.0
2019.09.17,74400,-300,75000,75000,73800,55255,2210.0,-5446.0
2019.09.16,74700,1300,74100,74800,73500,100109,14814.0,-7831.0
2019.09.11,73400,0,73400,73800,72600,84246,6955.0,-10259.0
2019.09.10,73400,1600,72200,73500,72200,80318,-1868.0,26722.0
2019.09.09,71800,-1000,72600,73800,71700,79708,2035.0,-16823.0
2019.09.06,72800,-600,73900,73900,72400,52545,-5962.0,-6755.0
2019.09.05,73400,1100,72800,74400,72400,140136,6367.0,20598.0
2019.09.04,72300,-200,72700,72800,71500,110018,-15061.0,-11786.0
2019.09.03,72500,1500,70800,74100,70800,195512,6503.0,-3650.0
2019.09.02,71000,-300,70800,71600,70600,68814,-3971.0,-1788.0
2019.08.30,71300,1700,70800,71900,70500,113849,18068.0,-8914.0
2019.08.29,69600,-200,70300,71100,69500,89650,9203.0,-3193.0
2019.08.28,69800,700,69300,70300,68500,109310,-10283.0,20450.0
2019.08.27,69100,500,69700,70100,68900,81751,4715.0,6755.0
2019.08.26,68600,-2700,68600,69600,67700,156824,1617.0,16847.0
2019.08.23,71300,-1200,71700,72200,71200,104037,-1890.0,-17524.0
2019.08.22,72500,200,72900,73600,72400,143433,19376.0,-1107.0
2019.08.21,72300,-700,72700,73100,71800,93593,-2020.0,-13028.0
2019.08.20,73000,2100,71400,73400,70800,196774,23781.0,41358.0
2019.08.19,70900,-300,71600,72000,70500,148986,-16572.0,2898.0
2019.08.16,71200,200,70700,72600,70100,199389,-2068.0,5037.0
2019.08.14,71000,-400,72800,73000,70700,412626,19703.0,-61335.0
2019.08.13,71400,-3100,74900,75300,70300,674558,-83721.0,-66879.0
2019.08.12,74500,-18300,92900,92900,74400,1104412,-230613.0,-278748.0
2019.08.09,92800,-700,96200,97000,91700,77987,-2829.0,-10210.0
2019.08.08,93500,5800,88900,94000,87000,122572,12204.0,14422.0
2019.08.07,87700,-3300,90200,92700,87100,86282,-13050.0,-4835.0
2019.08.06,91000,-1300,88700,94500,86600,89827,19945.0,1590.0
2019.08.05,92300,-6000,98200,99100,90900,125779,22946.0,-26153.0
2019.08.02,98300,-800,98200,100500,97400,62821,-624.0,1305.0
2019.08.01,99100,-3400,101500,102000,98800,69610,13811.0,-22452.0
2019.07.31,102500,3400,99100,103500,98300,65339,18240.0,5337.0
2019.07.30,99100,-900,99100,101000,98500,64129,13.0,-6726.0
