,close,diff,open,high,low,volume,agency,foreign
2020.01.09,15300.0,150.0,15450.0,15550.0,15100.0,311791.0,-14495.0,-45659.0
2020.01.08,15150.0,-650.0,15750.0,15800.0,14950.0,534034.0,-18288.0,86688.0
2020.01.07,15800.0,-100.0,15950.0,16050.0,15600.0,258184.0,-18382.0,-21057.0
2020.01.06,15900.0,-250.0,15850.0,16100.0,15800.0,236197.0,-25496.0,19534.0
2020.01.03,16150.0,-250.0,16400.0,16450.0,15850.0,350217.0,-12987.0,33487.0
2020.01.02,16400.0,-200.0,16850.0,16850.0,16350.0,260123.0,-5400.0,-51830.0
2019.12.30,16600.0,150.0,16350.0,16700.0,16350.0,244186.0,9235.0,7.0
2019.12.27,16450.0,1150.0,15250.0,16600.0,15250.0,816964.0,-6983.0,253202.0
2019.12.26,15300.0,-100.0,15550.0,15550.0,15200.0,316582.0,-2732.0,52941.0
2019.12.24,15400.0,-50.0,15500.0,15600.0,15300.0,201632.0,14584.0,68310.0
2019.12.23,15450.0,150.0,15200.0,15550.0,15200.0,214923.0,1473.0,77883.0
2019.12.20,15300.0,-150.0,15500.0,15600.0,15150.0,198398.0,-3745.0,15452.0
2019.12.19,15450.0,-200.0,15700.0,15750.0,15450.0,161494.0,210.0,-5209.0
2019.12.18,15650.0,250.0,15350.0,15850.0,15300.0,284034.0,-10548.0,44701.0
2019.12.17,15400.0,-100.0,15600.0,15650.0,15400.0,144733.0,-2294.0,15322.0
2019.12.16,15500.0,200.0,15300.0,15600.0,15100.0,238296.0,9668.0,73736.0
2019.12.13,15300.0,-300.0,15450.0,15650.0,15200.0,266497.0,14941.0,8403.0
2019.12.12,15600.0,-100.0,15800.0,15850.0,15500.0,208123.0,16036.0,-1718.0
2019.12.11,15700.0,50.0,15650.0,15750.0,15400.0,209544.0,9818.0,20244.0
2019.12.10,15650.0,550.0,15100.0,15700.0,14950.0,401508.0,-14529.0,108018.0
2019.12.09,15100.0,-550.0,15650.0,15700.0,14750.0,493025.0,-24366.0,61533.0
2019.12.06,15650.0,0.0,15550.0,15800.0,15500.0,179643.0,11869.0,27057.0
2019.12.05,15650.0,-100.0,15850.0,15950.0,15550.0,190683.0,3536.0,-3085.0
2019.12.04,15750.0,150.0,15500.0,15900.0,15450.0,224048.0,7189.0,21559.0
2019.12.03,15600.0,50.0,15400.0,15700.0,15200.0,234067.0,9372.0,90137.0
2019.12.02,15550.0,-200.0,15700.0,15950.0,15550.0,201404.0,-4429.0,19285.0
2019.11.29,15750.0,-450.0,16100.0,16350.0,15650.0,346054.0,15522.0,-41119.0
2019.11.28,16200.0,650.0,15700.0,16700.0,15450.0,786748.0,25720.0,42827.0
2019.11.27,15550.0,-250.0,15850.0,15850.0,15250.0,198344.0,8723.0,12869.0
2019.11.26,15800.0,200.0,15650.0,16000.0,15500.0,295833.0,-7677.0,-20918.0
2019.11.25,15600.0,200.0,15500.0,15700.0,15350.0,200478.0,-8799.0,25958.0
2019.11.22,15400.0,50.0,15350.0,15600.0,15100.0,309149.0,5890.0,73704.0
2019.11.21,15350.0,-300.0,15700.0,15750.0,15200.0,258282.0,3076.0,28661.0
2019.11.20,15650.0,100.0,15500.0,15800.0,15350.0,290243.0,-8528.0,44562.0
2019.11.19,15550.0,-50.0,15650.0,15900.0,15300.0,322034.0,-38790.0,46525.0
2019.11.18,15600.0,250.0,15450.0,15850.0,15300.0,345685.0,15554.0,9873.0
2019.11.15,15350.0,650.0,14650.0,15400.0,14450.0,503885.0,17183.0,168952.0
2019.11.14,14700.0,-750.0,16000.0,16250.0,14600.0,1119241.0,-36001.0,-497.0
2019.11.13,15450.0,400.0,15000.0,15550.0,14900.0,467986.0,-36909.0,85412.0
2019.11.12,15050.0,0.0,15050.0,15350.0,14950.0,316226.0,-215.0,40018.0
2019.11.11,15050.0,250.0,14950.0,15750.0,14850.0,765735.0,-96183.0,62992.0
2019.11.08,14800.0,50.0,14850.0,14950.0,14500.0,265127.0,-11485.0,74723.0
2019.11.07,14750.0,50.0,14750.0,15150.0,14700.0,391301.0,-14553.0,52303.0
2019.11.06,14700.0,150.0,14400.0,15200.0,14400.0,591612.0,-361.0,34517.0
2019.11.05,14550.0,50.0,14600.0,14850.0,14150.0,778612.0,63485.0,28098.0
2019.11.04,14500.0,950.0,13800.0,14600.0,13550.0,1088973.0,-14264.0,66260.0
2019.11.01,13550.0,100.0,13500.0,13800.0,13300.0,382592.0,-40218.0,32033.0
2019.10.31,13450.0,-150.0,13700.0,13800.0,13150.0,612797.0,15952.0,-20542.0
2019.10.30,13600.0,750.0,12950.0,13600.0,12800.0,1365215.0,-35887.0,283170.0
2019.10.29,12850.0,100.0,12850.0,13100.0,12750.0,305138.0,1028.0,47956.0
2019.10.28,12750.0,-50.0,13000.0,13100.0,12700.0,313130.0,19502.0,17743.0
2019.10.25,12800.0,50.0,12700.0,12900.0,12650.0,124500.0,9145.0,4060.0
2019.10.24,12750.0,-150.0,13150.0,13200.0,12650.0,301499.0,-988.0,-11267.0
2019.10.23,12900.0,150.0,12850.0,13300.0,12850.0,559871.0,8790.0,17683.0
2019.10.22,12750.0,150.0,12700.0,12950.0,12600.0,247038.0,9486.0,18128.0
2019.10.21,12600.0,0.0,12600.0,12700.0,12450.0,109503.0,4770.0,-241.0
2019.10.18,12600.0,-50.0,12650.0,12700.0,12500.0,93035.0,2904.0,-2004.0
2019.10.17,12650.0,-50.0,12700.0,12800.0,12500.0,163059.0,8119.0,-2018.0
2019.10.16,12700.0,300.0,12500.0,12850.0,12450.0,336376.0,-4145.0,39429.0
2019.10.15,12400.0,100.0,12300.0,12450.0,12250.0,108221.0,2622.0,16609.0
2019.10.14,12300.0,100.0,12300.0,12450.0,12200.0,144097.0,-34929.0,7801.0
2019.10.11,12200.0,-100.0,12300.0,12400.0,12150.0,143948.0,-30306.0,-11463.0
2019.10.10,12300.0,-250.0,12450.0,12550.0,12250.0,210184.0,-67808.0,-5885.0
2019.10.08,12550.0,-150.0,12650.0,12750.0,12350.0,222683.0,-7911.0,-45202.0
2019.10.07,12700.0,400.0,12350.0,12800.0,12300.0,389209.0,-20082.0,81512.0
2019.10.04,12300.0,-50.0,12350.0,12450.0,12250.0,114528.0,1290.0,-30574.0
2019.10.02,12350.0,0.0,12250.0,12500.0,12150.0,141058.0,5801.0,22288.0
2019.10.01,12350.0,300.0,12050.0,12400.0,12050.0,108476.0,11554.0,32315.0
2019.09.30,12050.0,-200.0,12200.0,12250.0,11900.0,158663.0,-4344.0,-22340.0
2019.09.27,12250.0,-50.0,12500.0,12500.0,12200.0,162601.0,8252.0,-29256.0
2019.09.26,12300.0,250.0,12250.0,12600.0,12100.0,362521.0,39941.0,-6034.0
2019.09.25,12050.0,-150.0,12200.0,12300.0,12050.0,133866.0,7236.0,18590.0
2019.09.24,12200.0,0.0,12150.0,12300.0,12100.0,109642.0,-9574.0,22143.0
2019.09.23,12200.0,-150.0,12300.0,12350.0,12150.0,107092.0,-22122.0,13748.0
