0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,124500,2000,124000,125500,123500,30190,1932.0,-8362.0
2020.01.08,122500,-5000,126500,126500,120500,58470,4377.0,-2293.0
2020.01.07,127500,0,128000,129000,126500,28079,-824.0,-5204.0
2020.01.06,127500,-4000,129500,131000,127500,20875,187.0,-1909.0
2020.01.03,131500,500,132000,132500,130000,32148,5372.0,-5470.0
2020.01.02,131000,-1500,132000,132000,129500,15768,-1375.0,1688.0
2019.12.30,132500,500,131500,132500,130500,13290,5073.0,-3707.0
2019.12.27,132000,1000,130000,132500,129500,24860,-1625.0,1418.0
2019.12.26,131000,3500,127500,133000,127000,83719,2882.0,6168.0
2019.12.24,127500,1500,126000,127500,125500,24142,6528.0,2631.0
2019.12.23,126000,-1000,126500,128000,125500,25342,4343.0,851.0
2019.12.20,127000,1500,126000,127000,125000,17294,4603.0,3920.0
2019.12.19,125500,500,124500,126500,124500,11256,-595.0,1244.0
2019.12.18,125000,-1000,125500,127000,125000,14535,-5896.0,-125.0
2019.12.17,126000,0,125500,126500,124000,17819,1549.0,674.0
2019.12.16,126000,0,125000,126500,124500,17045,4904.0,-75.0
2019.12.13,126000,1000,125000,127000,125000,17634,4500.0,-217.0
2019.12.12,125000,1000,124000,126000,123500,25447,-17.0,1410.0
2019.12.11,124000,500,124000,124500,122000,10880,1195.0,2154.0
2019.12.10,123500,1500,121000,123500,121000,15673,5323.0,0.0
2019.12.09,122000,-2000,124000,125000,120500,20764,-8377.0,2668.0
2019.12.06,124000,1500,122500,124000,122500,9750,1082.0,977.0
2019.12.05,122500,-3500,126000,126500,122000,23818,-4645.0,3750.0
2019.12.04,126000,-1000,125500,128000,125000,12073,633.0,716.0
2019.12.03,127000,500,126000,127000,124000,14428,-683.0,4192.0
2019.12.02,126500,-500,127000,128000,126000,16320,6716.0,-4729.0
2019.11.29,127000,-500,127500,128000,125500,27095,6071.0,-3147.0
2019.11.28,127500,2000,126000,128500,125500,30255,6922.0,3158.0
2019.11.27,125500,-1500,128000,128000,125500,17870,2015.0,-2965.0
2019.11.26,127000,-1000,128000,128000,126000,25356,2201.0,-252.0
2019.11.25,128000,5500,123500,128500,122500,45832,21950.0,2512.0
2019.11.22,122500,0,123000,123500,121000,15259,5786.0,-1835.0
2019.11.21,122500,-1000,124000,124000,121000,29510,321.0,6438.0
2019.11.20,123500,-2000,125000,126000,123000,16875,524.0,-1910.0
2019.11.19,125500,1000,124000,126000,123000,22364,4656.0,1958.0
