0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,17800,1150,17300,17900,17100,717349,137180.0,59870.0
2020.01.08,16650,100,16550,17550,16550,728824,51293.0,23588.0
2020.01.07,16550,-100,16850,16950,16300,186968,17099.0,-25122.0
2020.01.06,16650,100,16350,16800,16050,240313,61083.0,68001.0
2020.01.03,16550,0,16650,16950,16550,262993,18616.0,11430.0
2020.01.02,16550,50,16600,16950,16400,203915,-9754.0,-19600.0
2019.12.30,16500,0,16500,16700,16250,190638,8855.0,-34258.0
2019.12.27,16500,150,16300,16950,16150,338169,26874.0,-52800.0
2019.12.26,16350,800,15450,16500,15450,381361,77686.0,-10423.0
2019.12.24,15550,0,15850,15850,15550,126192,1442.0,-869.0
2019.12.23,15550,-100,15750,16250,15300,265060,31177.0,-40718.0
2019.12.20,15650,-150,15900,16200,15600,304186,26830.0,30978.0
2019.12.19,15800,-100,16000,17100,15600,797246,37151.0,-17907.0
2019.12.18,15900,50,15900,16350,15400,314840,28895.0,24943.0
2019.12.17,15850,500,15400,15900,15400,251720,77153.0,-1935.0
2019.12.16,15350,0,15300,15400,15050,111461,14941.0,-3459.0
2019.12.13,15350,1200,14500,15350,14300,452378,147944.0,28850.0
2019.12.12,14150,300,14000,14400,13900,157158,-36831.0,5959.0
2019.12.11,13850,300,13700,13950,13450,79586,18338.0,3391.0
2019.12.10,13550,-50,13650,13750,13250,102051,11140.0,-7536.0
2019.12.09,13600,150,13500,13800,13450,76705,958.0,14224.0
2019.12.06,13450,-100,13500,13750,13350,236296,-76587.0,38138.0
2019.12.05,13550,0,13700,13900,13350,68959,1205.0,18064.0
2019.12.04,13550,-300,13750,13750,13150,139868,-4250.0,1486.0
2019.12.03,13850,-50,13650,13900,13450,115547,-18259.0,7708.0
2019.12.02,13900,-50,14050,14150,13600,62382,-3173.0,-12727.0
2019.11.29,13950,-350,14250,14350,13800,75402,4020.0,-12657.0
2019.11.28,14300,-50,14350,14500,14200,84051,13941.0,-9979.0
2019.11.27,14350,0,14400,14500,14050,96693,22043.0,-4820.0
2019.11.26,14350,0,14450,14800,14350,124364,26524.0,-4297.0
2019.11.25,14350,250,14250,14400,14100,61709,25793.0,2447.0
2019.11.22,14100,-50,14200,14300,14000,123575,15775.0,-3583.0
2019.11.21,14150,-250,14300,14400,13950,137068,55791.0,-11982.0
2019.11.20,14400,-800,15300,15350,14200,234829,-68056.0,-35826.0
2019.11.19,15200,300,15050,15650,14900,234884,67280.0,-44401.0
2019.11.18,14900,300,14500,15050,14450,152710,60991.0,-18096.0
2019.11.15,14600,200,14350,14700,14150,222755,-36963.0,42285.0
2019.11.14,14400,-50,14350,15000,14000,141357,-15010.0,19866.0
2019.11.13,14450,-100,14450,14850,14300,111256,12684.0,-9352.0
2019.11.12,14550,350,14200,14700,14200,96900,-10584.0,6241.0
2019.11.11,14200,-400,14600,14600,14200,108477,-15812.0,17558.0
2019.11.08,14600,-150,14850,15000,14200,198152,-46235.0,40454.0
2019.11.07,14750,-400,15200,15200,14750,101685,8126.0,1945.0
2019.11.06,15150,-50,15200,15550,15000,61032,-13932.0,1234.0
