0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,83700,800,83200,84900,81900,12452,5367.0,-3170.0
2020.01.08,82900,-1600,84400,84400,82300,9158,1171.0,2047.0
2020.01.07,84500,-500,85000,85000,83900,4151,-579.0,358.0
2020.01.06,85000,200,84800,85500,84400,6680,-144.0,1665.0
2020.01.03,84800,1400,83600,85000,82700,6341,1659.0,1254.0
2020.01.02,83400,-1200,84600,84700,82700,7378,-1128.0,-642.0
2019.12.30,84600,-600,85300,85700,84400,5391,73.0,450.0
2019.12.27,85200,-2400,87000,87000,84600,6509,-667.0,30.0
2019.12.26,88400,1200,87900,88400,86500,12578,663.0,938.0
2019.12.24,87200,500,86300,87600,85700,13501,2162.0,2717.0
2019.12.23,86700,300,86100,86700,85500,5355,-1273.0,1581.0
2019.12.20,86400,1500,85700,86500,84800,5937,1229.0,1445.0
2019.12.19,84900,-400,85300,85700,84800,3250,-239.0,354.0
2019.12.18,85300,-300,85700,85900,84900,2963,-783.0,782.0
2019.12.17,85600,2000,84400,85600,82700,8539,29.0,4087.0
2019.12.16,83600,-1000,84900,85700,83600,9824,-4823.0,2325.0
2019.12.13,84600,-2300,86900,87400,84600,19246,-8546.0,3639.0
2019.12.12,86900,400,86500,87100,86300,4349,-542.0,1118.0
2019.12.11,86500,-300,86800,87000,86200,2754,34.0,1219.0
2019.12.10,86800,0,86800,87300,86300,5691,-402.0,2326.0
2019.12.09,86800,200,87300,87300,86200,5093,514.0,1262.0
2019.12.06,86600,300,86700,87300,86600,9999,2097.0,1515.0
2019.12.05,86300,-500,86200,86800,86100,5967,3485.0,-1166.0
2019.12.04,86800,1400,85400,86800,85000,9551,3101.0,292.0
2019.12.03,85400,-400,86500,86500,85000,3967,734.0,-2021.0
2019.12.02,85800,-200,86000,86900,85400,4606,1313.0,904.0
2019.11.29,86000,600,84900,86400,84900,5934,2286.0,-960.0
2019.11.28,85400,200,85000,85500,84600,3998,-344.0,-453.0
2019.11.27,85200,600,84600,85800,83800,7928,1932.0,-964.0
2019.11.26,84600,-800,85400,85400,83700,14020,581.0,-1597.0
2019.11.25,85400,200,85400,85700,84800,5703,2195.0,-1499.0
2019.11.22,85200,200,84700,85800,84700,4752,1917.0,-1227.0
2019.11.21,85000,-1200,86300,86300,84900,5568,-256.0,-114.0
2019.11.20,86200,-300,86500,87300,86100,11411,2898.0,1953.0
2019.11.19,86500,700,85800,86800,85500,14268,10176.0,-2732.0
2019.11.18,85800,-700,86700,86700,85600,5271,1767.0,-520.0
