,close,diff,open,high,low,volume,agency,foreign
2020.01.15,27050.0,0.0,27050.0,27050.0,27050.0,141812.0,,
2020.01.14,27050.0,250.0,26800.0,27200.0,26650.0,1112232.0,-143732.0,35297.0
2020.01.13,26800.0,100.0,26750.0,26900.0,26550.0,695616.0,-124835.0,-56158.0
2020.01.10,26800.0,-100.0,26800.0,27000.0,26600.0,204933.0,-309044.0,29267.0
2020.01.09,26900.0,450.0,26900.0,27100.0,26650.0,1784882.0,-170897.0,-131705.0
2020.01.08,26450.0,-950.0,27250.0,27350.0,26350.0,2311195.0,-547798.0,87018.0
2020.01.07,27400.0,-200.0,27650.0,27700.0,27300.0,1164133.0,-456867.0,84936.0
2020.01.06,27600.0,-650.0,27850.0,27950.0,27550.0,1255971.0,-249755.0,-78858.0
2020.01.03,28250.0,-250.0,28550.0,28650.0,28050.0,1314136.0,-102073.0,-77777.0
2020.01.02,28500.0,700.0,28100.0,28700.0,28100.0,2132432.0,488787.0,-202994.0
2019.12.30,27800.0,50.0,27850.0,28000.0,27600.0,1188611.0,56060.0,-105803.0
2019.12.27,27750.0,100.0,27550.0,28000.0,27400.0,1164446.0,-62249.0,23513.0
2019.12.26,27650.0,-250.0,27850.0,27850.0,27450.0,1262290.0,-227553.0,-58748.0
2019.12.24,27900.0,0.0,27850.0,28000.0,27650.0,774460.0,30551.0,20332.0
2019.12.23,27900.0,-100.0,28050.0,28150.0,27700.0,716040.0,43951.0,-34757.0
2019.12.20,28000.0,-400.0,28500.0,28550.0,28000.0,1459271.0,264609.0,-404849.0
2019.12.19,28400.0,300.0,28250.0,28700.0,28150.0,1758669.0,165320.0,-129221.0
2019.12.18,28100.0,550.0,27600.0,28450.0,27500.0,2036395.0,292597.0,79825.0
2019.12.17,27550.0,100.0,27350.0,27750.0,27250.0,1303415.0,153004.0,-235652.0
2019.12.16,27450.0,-200.0,27700.0,27800.0,27250.0,1356473.0,-41329.0,-120506.0
2019.12.13,27650.0,0.0,27800.0,27950.0,27150.0,2488827.0,-254796.0,-76661.0
2019.12.12,27650.0,-850.0,28550.0,28600.0,27500.0,3668109.0,-536642.0,-212481.0
2019.12.11,28500.0,350.0,28150.0,28850.0,28100.0,1476080.0,294941.0,-205006.0
2019.12.10,28150.0,-450.0,28500.0,28750.0,28050.0,1437124.0,157221.0,-448709.0
2019.12.09,28600.0,-250.0,29000.0,29300.0,28550.0,1301963.0,230824.0,-419298.0
2019.12.06,28850.0,150.0,28700.0,28950.0,28450.0,1064550.0,84356.0,-98781.0
2019.12.05,28700.0,-550.0,29150.0,29450.0,28600.0,2141043.0,704386.0,-592575.0
2019.12.04,29250.0,750.0,28300.0,29500.0,28250.0,3344669.0,767918.0,130180.0
2019.12.03,28500.0,250.0,28100.0,28650.0,27850.0,1239524.0,312170.0,-9458.0
2019.12.02,28250.0,350.0,27800.0,28300.0,27600.0,1430039.0,401947.0,-397319.0
2019.11.29,27900.0,400.0,27700.0,28600.0,27650.0,2575813.0,965621.0,-602784.0
2019.11.28,27500.0,100.0,27200.0,27600.0,27200.0,826030.0,182908.0,-154087.0
2019.11.27,27400.0,-400.0,27950.0,27950.0,27400.0,971455.0,110728.0,-140111.0
