0,close,diff,open,high,low,volume,agency,foreign
2020.01.09,34400,1600,33750,34450,33550,29073,1782.0,582.0
2020.01.08,32800,-1350,33700,34350,32800,44409,30.0,-5592.0
2020.01.07,34150,400,33850,34500,33850,19061,796.0,-1599.0
2020.01.06,33750,-1450,35000,35000,33750,43988,-11223.0,-4044.0
2020.01.03,35200,-350,35700,35800,35200,29039,-4237.0,-3183.0
2020.01.02,35550,-850,36400,36450,35350,29552,-5885.0,-5111.0
2019.12.30,36400,550,36000,36600,35650,26727,2317.0,3929.0
2019.12.27,35850,250,35400,35950,35150,21723,2150.0,304.0
2019.12.26,35600,750,34900,36000,34600,44111,12905.0,714.0
2019.12.24,34850,750,34400,35000,34250,17706,3917.0,1105.0
2019.12.23,34100,-450,34850,35100,34100,23329,6020.0,3190.0
2019.12.20,34550,-650,35200,35450,34400,31633,-6389.0,-810.0
2019.12.19,35200,-300,35250,35800,34950,18107,3277.0,-855.0
2019.12.18,35500,-400,35550,36150,35000,19323,-6272.0,2656.0
2019.12.17,35900,400,35500,35950,35100,19993,5624.0,30.0
2019.12.16,35500,-1000,36400,36400,35150,24095,-428.0,-3212.0
2019.12.13,36500,450,36050,37200,36050,57599,6059.0,-489.0
2019.12.12,36050,550,35500,36350,35100,45700,4294.0,1084.0
2019.12.11,35500,900,34600,35650,34450,26574,3726.0,225.0
2019.12.10,34600,-200,34800,34950,34200,14650,683.0,-4201.0
2019.12.09,34800,-850,35950,35950,34600,27436,646.0,-5701.0
2019.12.06,35650,2000,33400,35700,33400,61033,7953.0,11189.0
2019.12.05,33650,350,33500,34700,33300,36797,5162.0,5507.0
2019.12.04,33300,50,33050,33300,32850,10920,1721.0,-1570.0
2019.12.03,33250,0,33000,33450,32750,10986,2082.0,-173.0
2019.12.02,33250,-450,34000,34050,33250,16695,1679.0,374.0
2019.11.29,33700,-700,34900,34900,33700,18390,1434.0,-2448.0
2019.11.28,34400,500,33900,34400,33400,19182,2327.0,512.0
2019.11.27,33900,300,33850,33900,33150,11707,940.0,204.0
2019.11.26,33600,-600,34200,34550,33600,19184,-2607.0,-1311.0
2019.11.25,34200,1500,32700,34350,32700,23040,1223.0,1957.0
2019.11.22,32700,50,32650,33250,32350,22012,1985.0,-1450.0
2019.11.21,32650,-850,33700,33700,32600,46938,-2185.0,-4473.0
2019.11.20,33500,-850,34350,34500,33450,33769,-4945.0,-3173.0
2019.11.19,34350,-850,35250,35300,34350,22224,-1109.0,-3042.0
2019.11.18,35200,-100,35150,35500,35050,17035,-889.0,-175.0
2019.11.15,35300,500,34800,35450,34250,19454,3309.0,249.0
